"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Energy-Efficient Deployment of Edge Dataenters for Mobile Clouds in Sustainable IoT","S. K. Mishra; D. Puthal; B. Sahoo; S. Sharma; Z. Xue; A. Y. Zomaya","Department of Computer Science and Engineering, Oriental University, Indore, India; University of Technology Sydney, Sydney, NSW, AU; Department of Computer Science and Engineering, National Institute of Technology at Rourkela, Rourkela, India; International Institute of Information Technology Bhubaneswar, Bhubaneswar, Orissa, IN; Shanghai Jiao Tong University, Shanghai, CN; The University of Sydney, Sydney, NSW, AU","IEEE Access","21 Oct 2018","2018","6","","56587","56597","Achieving quick responses with limited energy consumption in mobile cloud computing is an active area of research. The energy consumption increases when a user’s request (task) runs in the local mobile device instead of executing in the cloud. Whereas, latency become an issue when the task executes in the cloud environment instead of the mobile device. Therefore, a tradeoff between energy consumption and latency is required in building sustainable Internet of Things (IoT), and for that, we have introduced a middle layer named an edge computing layer to avoid latency in IoT. There are several real-time applications, such as smart city and smart health, where mobile users upload their tasks into the cloud or execute locally. We have intended to minimize the energy consumption of a mobile device as well as the energy consumption of the cloud system while meeting a task’s deadline, by offloading the task to the edge datacenter or cloud. This paper proposes an adaptive technique to optimize both parameters, i.e., energy consumption and latency by offloading the task and also by selecting the appropriate virtual machine for the execution of the task. In the proposed technique, if the specified edge datacenter is unable to provide resources, then the user’s request will be sent to the cloud system. Finally, the proposed technique is evaluated using a real-world scenario to measure its performance and efficiency. The simulation results show that the total energy consumption and execution time decrease after introducing an edge datacenters as a middle layer.","2169-3536","","10.1109/ACCESS.2018.2872722","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8476590","Cloud computing;latency;edge datacenter;energy consumption;mobile computing;task scheduling;IoT","Cloud computing;Task analysis;Mobile handsets;Energy consumption;Delays;Resource management;Batteries","cloud computing;computer centres;energy conservation;energy consumption;Internet of Things;mobile computing;power aware computing;virtual machines","edge computing layer;adaptive technique;virtual machine;Internet of Things;sustainable IoT;total energy consumption;edge datacenter;cloud system;mobile users;cloud environment;local mobile device;mobile cloud computing;energy-efficient deployment","","27","","26","OAPA","28 Sep 2018","","","IEEE","IEEE Journals"
"A Tensor Foreground-Background Separation Algorithm Based on Dynamic Dictionary Update and Active Contour Detection","S. Pei; L. Li; L. Ye; Y. Dong","School of Physics and Electronics Information Engineering, Qinghai Nationalities University, Xining, China; Hebei Provincial Key Laboratory of Big Data Computing, School of Artificial Intelligence, Hebei University of Technology, Tianjin, China; School of Mathematics and Statistics, Qinghai Nationalities University, Xining, China; Hebei Provincial Key Laboratory of Big Data Computing, School of Artificial Intelligence, Hebei University of Technology, Tianjin, China","IEEE Access","20 May 2020","2020","8","","88259","88272","Foreground-background separation of surveillance video, that models static background and extracts moving foreground simultaneously, attracts increasing attentions in building a smart city. Conventional techniques towards this always consider the background as primary target and tend to adopt low-rank constraint as its estimator, which provides finite (equal to the value of rank) alternatives when constructing the background. However, in practical missions, although general sketch of background is stable, some details change constantly. Aimed at this, we propose to represent the general background by a linear combination of some atoms and record the detailed background by spatiotemporal clustered patches. Then, the moving foreground is considered as a mixture of active contours and continuous contents. Eventually, joint optimization is conducted under a unified framework, i.e., alternating direction multipliers method (ADMM), and produces our tensor model for hierarchical background and hierarchical foreground separation (THHS). The employed tensor space, which agrees with the instinct structure of video data, benefits all the spatiotemporal designs in both background modular and foreground part. Experimental results show that THHS is more adaptive to the dynamic background and produces more accurate foreground when compared against current state-of-the-art techniques.","2169-3536","","10.1109/ACCESS.2020.2992494","Applied Basic Research Program of Qinghai(grant numbers:2019-ZJ-7017); National Natural Science Foundation of China(grant numbers:61902106); High-Level Talent (Ph.D.) Program of Qinghai University for Nationalities(grant numbers:2020XJG13); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9086474","Dictionary learning;foreground-background separation;active contour model;quantization;hierarchical modeling","Tensors;Dictionaries;Spatiotemporal phenomena;Data models;Heuristic algorithms;Feature extraction;Active contours","feature extraction;image motion analysis;image representation;image segmentation;image sequences;learning (artificial intelligence);object detection;object tracking;tensors;video signal processing;video surveillance","ADMM;alternating direction multipliers method;THHS model;tensor model for hierarchical background and hierarchical foreground separation;tensor space;active contours;spatiotemporal clustered patches;low-rank constraint;moving foreground extraction;static background;surveillance video;active contour detection;dynamic dictionary update;tensor foreground-background separation algorithm","","10","","63","CCBY","5 May 2020","","","IEEE","IEEE Journals"
"Optical Manipulation of Biological Cells With a Robot-Tweezers System: A Stochastic Control Approach","M. Xie; A. Shakoor; Z. Wu; B. Jiang","College of Automation Engineering, Nanjing University of Aeronautics and Astronautics, Nanjing, China; Department of Biomedical Engineering, City University of Hong Kong, Hong Kong; School of Electronic and Information Engineering, Suzhou University of Science and Technology, Suzhou, China; School of Electronic and Information Engineering, Suzhou University of Science and Technology, Suzhou, China","IEEE Transactions on Circuits and Systems II: Express Briefs","25 Nov 2020","2020","67","12","3232","3236","Cell manipulation is a key technique involved in many cell surgery applications. Various automatic frameworks have been developed for optical manipulation of biological cells without consideration of stochastic perturbations, such as Brownian motion. In this brief, a stochastic control scheme for optical manipulation of biological cells is developed. On the basis of the stochastic dynamic model of an optically trapped biological cell, a vectorial backstepping control strategy and its adaptive case is formulated for cell trajectory tracking. The global noise-to-state stability of a closed-loop system in the presence of stochastic perturbations is analyzed. Simulation results demonstrate the performance of the proposed approach.","1558-3791","","10.1109/TCSII.2020.2980062","State Administration of Foreign Experts Affairs(grant numbers:DL20180096,G20190010180); Natural Science Foundation of Jiangsu Science and Technology Department(grant numbers:BK20180427); Open Foundation of the Suzhou Smart City Research Institute; Suzhou University of Science and Technology(grant numbers:SZSCR2019001,SZSCR2019002); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9032096","Cell manipulation;optical tweezers;backstepping control;stochastic control","Stochastic processes;Biomedical optical imaging;Biological cells;Dynamics;Stability analysis;Charge carrier processes;Optical feedback","adaptive control;biological techniques;Brownian motion;cellular biophysics;closed loop systems;control nonlinearities;control system synthesis;manipulators;stability;stochastic systems;surgery","cell trajectory tracking;stochastic perturbations;optical manipulation;biological cells;robot-tweezers system;stochastic control;cell manipulation;cell surgery applications;stochastic dynamic model;vectorial backstepping control strategy;global noise-to-state stability;closed-loop system","","3","","24","IEEE","11 Mar 2020","","","IEEE","IEEE Journals"
"Adaptive Appearance Modeling With Point-to-Set Metric Learning for Visual Tracking","J. Wang; Y. Wang; H. Wang","School of Information Engineering, Nanchang Institute of Technology, Nanchang, China; School of Information Engineering, Nanchang Institute of Technology, Nanchang, China; Fujian Key Laboratory of Sensing and Computing for Smart City, School of Information Science and Technology, Xiamen University, Xiamen, China","IEEE Transactions on Circuits and Systems for Video Technology","1 Sep 2017","2017","27","9","1987","2000","In visual tracking, developing an efficient appearance model is a challenging task due to the influence of various factors, such as illumination variation, occlusion, background clutter, and so on. Existing tracking algorithms use appearance samples from previous frames to form a template set upon which target appearance models are built. However, these appearance models are data-dependent, so they may be corrupted by significant appearance variation. It is difficult to update the templates in challenging environments. In this paper, we propose a robust visual tracking algorithm with an adaptive appearance model using a point-to-set metric learning technique. To do this, we first model a target representation using a set of target templates and a regularized affine hull (RAH) spanned by the target templates. Then, we learn a point-to-set distance metric, which is incorporated into the optimization process to obtain an adaptive target representation. The RAH model covers unseen target appearances by affine combinations of the target templates. Based on the proposed target appearance model, we design an effective template update scheme by adjusting the weights of the target templates. Experimental results on challenging video sequences with comparisons to several state-of-the-art tracking algorithms demonstrate the effectiveness and robustness of the proposed tracking algorithm.","1558-2205","","10.1109/TCSVT.2016.2556438","National Natural Science Foundation of China(grant numbers:61472334,61170179,61362036); Jiangxi Science and Technology Research Project of Education within the Department of China(grant numbers:GJJ151127); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7457354","Affine hull (AH);appearance model;metric learning;visual tracking","Target tracking;Visualization;Adaptation models;Robustness;Algorithm design and analysis;Histograms","learning (artificial intelligence);object tracking","adaptive appearance model;point-to-set metric learning;visual tracking algorithm;target representation;target templates;regularized affine hull","","15","","48","IEEE","20 Apr 2016","","","IEEE","IEEE Journals"
"Image Haze Removal Using Airlight White Correction, Local Light Filter, and Aerial Perspective Prior","Y. -T. Peng; Z. Lu; F. -C. Cheng; Y. Zheng; S. -C. Huang","Department of Computer Science, National Chengchi University, Taipei, Taiwan; School of Computer Science, Fudan University, Shanghai, China; MediaTek Inc., Hsinchu, Taiwan; Department of Electrical Engineering, University of California at Berkeley, Berkeley, USA; Department of Electronic Engineering, National Taipei University of Technology, Taipei, Taiwan","IEEE Transactions on Circuits and Systems for Video Technology","5 May 2020","2020","30","5","1385","1395","Light is scattered and absorbed when travelling through atmosphere particles, leading to visibility attenuation for images captured, especially in hazy scenes. In addition, hazy images may suffer from color distortion caused by haze or sandstorm, resulting in a poor visual quality. In order to effectively enhance visibility and correct possible color casts for such images, we propose a new image dehazing algorithm based on an improved haze optical model, which consists of three modules: airlight white correction (AWC), local light filter (LLF), and aerial perspective prior (APP). In the proposed algorithm, the AWC module detects and corrects possible color cast, the LLF module downplays non-hazy bright pixels (e.g., headlight and white objects) for more accurate airlight estimation, and the APP module uses the minimum/maximum channel and their difference for scene transmission estimation. The experimental results demonstrate that the proposed method outperforms other state-of-the-art dehazing methods in three ways: 1) our results have better visual quality; 2) our method performs the best in terms of color restoration; and 3) our method is very efficient at removing haze and color casts.","1558-2205","","10.1109/TCSVT.2019.2902795","Ministry of Science and Technology, Taiwan(grant numbers:MOST 108-2918-I-027-001,MOST 107-2218-E-009-062,MOST 106-2221-E-027-126-MY2,MOST 106-2221-E-027-017-MY3,MOST 105-2923-E-027-001-MY3); China Shanghai 2018 Innovation Action Plan Project, Research on smart city big data processing technology based on cloud-fog mixed mode(grant numbers:18510760200); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8666774","Image dehazing;white correction;local light filter;aerial perspective prior","Image color analysis;Optical filters;Optical distortion;Optical imaging;Atmospheric modeling;Estimation;Adaptive optics","brightness;image colour analysis;image enhancement;image filtering;image fusion;image restoration","color casts;color restoration;dehazing methods;scene transmission estimation;APP module;accurate airlight estimation;white objects;nonhazy bright pixels;LLF module;AWC module detects;improved haze optical model;image dehazing algorithm;color cast;visual quality;color distortion;hazy images;hazy scenes;visibility attenuation;atmosphere particles;aerial perspective;local light filter;airlight white correction;image haze removal","","22","","27","IEEE","13 Mar 2019","","","IEEE","IEEE Journals"
"Interworking Models of Smart City with Heterogeneous Internet of Things Standards","J. Hwang; J. An; A. Aziz; J. Kim; S. Jeong; J. Song",Sejong University; Sejong University; Sejong University; Sejong University; Sejong University; Sejong University,"IEEE Communications Magazine","18 Jun 2019","2019","57","6","74","79","Modern cities are deploying smart, safe, and sustainable smart city services. However, such services are largely fragmented across cities because they are being developed based on proprietary IoT solutions or using different IoT standards. This creates a strong need to develop an approach to bridge disconnected smart cities and provide interoperability. Therefore, the aim of this article is to provide a guideline to mayors and other city officials for interconnecting their smart cities with other smart cities for interoperability. For this purpose, we propose three interworking models that can be selected based on the status of the cities to be connected with each other. All these models enable the continuity of IoT services between cities using different technologies, that is, a standardized interface, interworking proxy, and semantics. As only one model cannot be adapted to all the connected city cases, we thoroughly compare and analyze the models followed by introducing the pros and cons of each model.","1558-1896","","10.1109/MCOM.2019.1800677","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8740798","","Smart cities;Internet of Things;Sensor systems;Interoperability;Adaptation models;Semantics;Heterogeneous networks","Internet of Things;internetworking;open systems;smart cities","interworking models;modern cities;sustainable smart city services;proprietary IoT solutions;disconnected smart cities;city officials;IoT services;connected city cases;heterogeneous Internet of Things standards;safe smart city services;interoperability;standardized interface;interworking proxy","","26","","11","IEEE","18 Jun 2019","","","IEEE","IEEE Magazines"
"Efficient Media Streaming with Collaborative Terminals for the Smart City Environment","J. M. Batalla; P. Krawiec; C. X. Mavromoustakis; G. Mastorakis; N. Chilamkurti; D. Negru; J. Bruneau-Queyreix; E. Borcoci","National Institute of Telecommunications, Warsaw University of Technology; National Institute of Telecommunications, Warsaw University of Technology; University of Nicosia; Technological Educational Institute of Crete; La Trobe University, Melbourne; University of Bordeaux; University of Bordeaux; University Politehnica, Bucarest","IEEE Communications Magazine","19 Jan 2017","2017","55","1","98","104","Among multiple services delivered over future mobile networks, the most demanding (from the required bandwidth point of view) are related to media streaming, which is a key component in smart applications (entertainment, tourism, surveillance, etc.). Such applications have to exploit a considerable amount of data, which is difficult to achieve especially in dense urban environments. In this context, the article presents a new solution for HTTP-compliant adaptive media streaming applicable to future 5G mobile networks, aimed at increasing bandwidth availability through the use of multiple radio access technologies and direct connections between devices if they are in proximity of each other. The proposed solution considers a scenario in which a high-quality media stream is received by multipath transmission through the radio access network. Collaboration of neighboring devices is exploited by using direct device-to-device links. Thus, proxy nodes can be inserted between a given media receiver and an access network. Toward ensuring optimized resource allocation at both levels, base station-to-device and device-to-device, this article introduces the architectural modules required for collaboration streaming inside the radio access network and end user's device, and proposes enhancements in HTTP-compliant adaptive streaming protocols in order to become suitable for a multipath collaborative scenario.","1558-1896","","10.1109/MCOM.2017.1600225CM","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7823345","","Streaming media;Collaboration;Media;Resource management;Device-to-device communication;Bandwidth;Mobile communication;Crowdsourcing;Long Term Evolution","5G mobile communication;media streaming;multi-access systems;radio access networks;smart cities","efficient media streaming;collaborative terminals;smart city environment;mobile networks;media streaming;HTTP-compliant adaptive media streaming;5G mobile networks;multiple radio access technologies;radio access network;direct device-to-device links;proxy nodes;media receiver;access network;resource allocation;collaboration streaming;multipath collaborative scenario","","33","","15","IEEE","19 Jan 2017","","","IEEE","IEEE Magazines"
"A Survey on the Internet of Things (IoT) Forensics: Challenges, Approaches, and Open Issues","M. Stoyanova; Y. Nikoloudakis; S. Panagiotakis; E. Pallis; E. K. Markakis","Faculty of Mathematics and Natural Sciences, Institute of Physics, Technical University of Berlin, Berlin, Germany; Department of Electrical and Computer Engineering, Hellenic Mediterranean University, Heraklion, Greece; Department of Electrical and Computer Engineering, Hellenic Mediterranean University, Heraklion, Greece; Department of Electrical and Computer Engineering, Hellenic Mediterranean University, Heraklion, Greece; Department of Electrical and Computer Engineering, Hellenic Mediterranean University, Heraklion, Greece","IEEE Communications Surveys & Tutorials","27 May 2020","2020","22","2","1191","1221","Today is the era of the Internet of Things (IoT). The recent advances in hardware and information technology have accelerated the deployment of billions of interconnected, smart and adaptive devices in critical infrastructures like health, transportation, environmental control, and home automation. Transferring data over a network without requiring any kind of human-to-computer or human-to-human interaction, brings reliability and convenience to consumers, but also opens a new world of opportunity for intruders, and introduces a whole set of unique and complicated questions to the field of Digital Forensics. Although IoT data could be a rich source of evidence, forensics professionals cope with diverse problems, starting from the huge variety of IoT devices and non-standard formats, to the multi-tenant cloud infrastructure and the resulting multi-jurisdictional litigations. A further challenge is the end-to-end encryption which represents a trade-off between users' right to privacy and the success of the forensics investigation. Due to its volatile nature, digital evidence has to be acquired and analyzed using validated tools and techniques that ensure the maintenance of the Chain of Custody. Therefore, the purpose of this paper is to identify and discuss the main issues involved in the complex process of IoT-based investigations, particularly all legal, privacy and cloud security challenges. Furthermore, this work provides an overview of the past and current theoretical models in the digital forensics science. Special attention is paid to frameworks that aim to extract data in a privacy-preserving manner or secure the evidence integrity using decentralized blockchain-based solutions. In addition, the present paper addresses the ongoing Forensics-as-a-Service (FaaS) paradigm, as well as some promising cross-cutting data reduction and forensics intelligence techniques. Finally, several other research trends and open issues are presented, with emphasis on the need for proactive Forensics Readiness strategies and generally agreed-upon standards.","1553-877X","","10.1109/COMST.2019.2962586","SPHINX project through the European Union???s Horizon 2020 Research and Innovation Programme (Digital Society, Trust & Cyber Security E-Health, Well-Being and Ageing)(grant numbers:826183); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8950109","Internet of Things;IoT forensics challenges;cloud forensics;security and privacy challenges;smart city forensics;IoV forensics;wearable device forensics;smart home forensics;digital forensics approaches;blockchain forensics;privacy-aware forensics","Security;Digital forensics;Internet of Things;Tools;Standards;Cloud computing","cloud computing;computer network security;cryptocurrencies;data privacy;digital forensics;distributed databases;Internet of Things","nonstandard formats;multitenant cloud infrastructure;end-to-end encryption;digital evidence;IoT-based investigations;legal privacy;cloud security challenges;digital forensics science;privacy-preserving manner;decentralized blockchain-based solutions;forensics intelligence techniques;Internet of Things forensics;information technology;interconnected devices;smart devices;adaptive devices;critical infrastructures;environmental control;human-to-human interaction;IoT data;IoT devices;cross-cutting data reduction;forensics-as-a-service paradigm;proactive forensics readiness strategies;human-to-computer interaction;multijurisdictional litigations;FaaS","","365","","201","CCBY","6 Jan 2020","","","IEEE","IEEE Journals"
"Robust and Noise-Insensitive Recursive Maximum Correntropy-Based Evolving Fuzzy System","H. -J. Rong; Z. -X. Yang; P. K. Wong","State Key Laboratory for Strength and Vibration of Mechanical Structures, Shaanxi Key Laboratory of Environment and Control for Flight Vehicle, School of Aerospace, Xi’an Jiaotong University, Shaanxi, China; State Key Laboratory of Internet of Things for Smart City, Department of Electromechanical Engineering, Faculty of Science and Technology, University of Macau, Macau, China; Department of Electromechanical Engineering, Faculty of Science and Technology, University of Macau, Macau, China","IEEE Transactions on Fuzzy Systems","1 Sep 2020","2020","28","9","2277","2284","In this article, a novel recursive maximum correntropy-based evolving fuzzy system (RMCEFS) is proposed. The proposed system has the capability of reorganizing the structure and adapting itself in a dynamically changing environment with non-Gaussian noises. The system generates a new rule based on the correntropy criterion which represents a robust nonlinear similarity measure between two random variables and avoids recruiting the noises as the rules. Maximizing the cross-correntropy between the system output and the desired response leads to the maximum correntropy criterion for system self-adaptation. In our article, a recursive solution of the maximum correntropy criterion is derived to update the parameters of the evolving rules. This avoids the convergence problem produced by the learning size in the gradient-based learning. Also, the steady-state convergence performance of the proposed RMCEFS is studied, where the analytical solutions of the steady-state excess mean square error for the Gaussian noise and non-Gaussian noises are derived. The simulation studies show that the proposed RMCEFS using the recursive maximum correntropy converges much faster and is more accurate than the existing evolving fuzzy systems in the case of noise-free and noisy conditions.","1941-0034","","10.1109/TFUZZ.2019.2931871","University of Macau (UM) Macao Distinguished Visiting Scholar Program and the Research(grant numbers:MYRG2016-00212-FST); Science and Technology Development Fund of Macao S.A.R (FDCT)(grant numbers:015/2015/AMJ); National Natural Science Foundation of China(grant numbers:61976172); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8779694","Correntropy;evolving fuzzy system (EFS);excess mean square error (EMSE);recursive","Steady-state;Fuzzy systems;Convergence;Gaussian noise;Kernel;Stability analysis;Noise measurement","adaptive filters;fuzzy systems;Gaussian noise;gradient methods;learning systems;least mean squares methods;mean square error methods;recursive estimation","noise-free noisy conditions;noise-insensitive recursive maximum correntropy-based evolving fuzzy system;dynamically changing environment;Gaussian noise;steady-state excess mean square error;RMCEFS;steady-state convergence performance;evolving rules;recursive solution;maximum correntropy criterion;cross-correntropy;robust nonlinear similarity measure;nonGaussian noises","","12","","28","IEEE","29 Jul 2019","","","IEEE","IEEE Journals"
"3-D Object Classification in Heterogeneous Point Clouds via Bag-of-Words and Joint Distribution Adaption","H. Luo; C. Wang; Y. Wen; W. Guo","College of Mathematics and Computer Science, Fuzhou University, Fuzhou, China; Fujian Key Laboratory of Sensing and Computing for Smart City, Xiamen University, Xiamen, China; College of Mathematics and Computer Science, Fuzhou University, Fuzhou, China; College of Mathematics and Computer Science, Fuzhou University, Fuzhou, China","IEEE Geoscience and Remote Sensing Letters","22 Nov 2019","2019","16","12","1909","1913","Object classification model used in point clouds requires to be retrained when applying on heterogeneous point clouds that are collected from different kinds of laser scanning systems. The model training procedure needs supervised information from the corresponding laser scanning systems. However, the acquisition of supervised information is labor-intensive and time-consuming. This letter proposes a new framework to exploit objects from point clouds with supervised information (source domain) to directly classify objects from heterogeneous point clouds with no supervised information (target domain). More specifically, to alleviate occlusions and point density variations, intraclass variations in object classification, the proposed framework integrates a bag-of-words model to effectively describe 3-D objects of point clouds. To alleviate the difference of point clouds collected from various devices, a joint distribution adaption model is exploited to build an effective feature transformation to accomplish the adaption in the source and target domains. The proposed framework is validated on data sets, which contain three kinds of point clouds. Extensive experiments show the effectiveness of the proposed framework on classifying 3-D objects in heterogeneous point clouds.","1558-0571","","10.1109/LGRS.2019.2911200","National Natural Science Foundation of China(grant numbers:61801121,61672158); Fuzhou University(grant numbers:XRC-17045); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8713365","3-D object classification;bag-of-words (BoW);domain adaption;laser scanning;point clouds","Three-dimensional displays;Visualization;Adaptation models;Vocabulary;Laser modes;Feature extraction;Solid modeling","computer graphics;feature extraction;image classification","heterogeneous point clouds;object classification model;laser scanning systems;point density variations;bag-of-words model;joint distribution adaption model;3-D object classification;intraclass variations;feature transformation","","5","","18","IEEE","13 May 2019","","","IEEE","IEEE Journals"
"Resilience in Smart City Applications: Faults, Failures, and Solutions","J. A. Shamsi","Systems Research Laboratory, Department of Computer Science, National University of Computer and Emerging Sciences","IT Professional","6 Nov 2020","2020","22","6","74","81","A smart city provides significant services to it is inhabitants. Continued operation of these service is critical. This article investigates resilience against failures in a smart city. It classifies applications based on their impact of service degradation. It provides an overview of a wide range of faults and failures that could lead to service degradation. It also explores strengths of existing solutions. The paper asserts that requirements of availability vary according to different applications. The paper concludes that for a cost-effective and feasible solution, an adaptive model is needed, which can enable resilience measures as per the needs of an application.","1941-045X","","10.1109/MITP.2020.3016728","Higher Education Commission, Pakistan(grant numbers:NRPU 5946); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9250327","","Degradation;Smart cities;Delays;Resilience;Monitoring;Malware","town and country planning","smart city applications;service degradation;resilience measures","","","","20","IEEE","6 Nov 2020","","","IEEE","IEEE Magazines"
"Image Restoration Using Joint Patch-Group-Based Sparse Representation","Z. Zha; X. Yuan; B. Wen; J. Zhang; J. Zhou; C. Zhu","School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China; Nokia Bell Labs, Murray Hill, USA; School of Electrical and Electronic Engineering, Nanyang Technological University, Singapore; Artificial Intelligence Institute of Industrial Technology, Nanjing Institute of Technology, Nanjing, China; State Key Laboratory of Internet of Things for Smart City, University of Macau, Taipa, Macau; School of Information and Communication Engineering, University of Electronic Science and Technology of China, Chengdu, China","IEEE Transactions on Image Processing","15 Jul 2020","2020","29","","7735","7750","Sparse representation has achieved great success in various image processing and computer vision tasks. For image processing, typical patch-based sparse representation (PSR) models usually tend to generate undesirable visual artifacts, while group-based sparse representation (GSR) models lean to produce over-smooth effects. In this paper, we propose a new sparse representation model, termed joint patch-group based sparse representation (JPG-SR). Compared with existing sparse representation models, the proposed JPG-SR provides an effective mechanism to integrate the local sparsity and nonlocal self-similarity of images. We then apply the proposed JPG-SR to image restoration tasks, including image inpainting and image deblocking. An iterative algorithm based on the alternating direction method of multipliers (ADMM) framework is developed to solve the proposed JPG-SR based image restoration problems. Experimental results demonstrate that the proposed JPG-SR is effective and outperforms many state-of-the-art methods in both objective and perceptual quality.","1941-0042","","10.1109/TIP.2020.3005515","Joint Funds of National Natural Science Foundation of China(grant numbers:U19A2052); Key Project of Sichuan Provincial Department of Science and Technology(grant numbers:2018JY0035); Ministry of Education, Republic of Singapore, under the Start-Up Grant; Macau Science and Technology Development Fund, Macau(grant numbers:SKL-IOTSC-2018-2020,077/2018/A2,022/2017/A1); China CPSF Fund(grant numbers:2019M651698); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9133299","Sparse representation;JPG-SR;nonlocal self-similarity;image restoration;ADMM","Image restoration;Dictionaries;Task analysis;Computational modeling;Adaptation models;Convex functions","computer vision;image representation;image restoration;iterative methods","image restoration tasks;image inpainting;image deblocking;JPG-SR based image restoration problems;image processing;computer vision tasks;visual artifacts;group-based sparse representation models;joint patch-group based sparse representation models;local sparsity integration;nonlocal image self-similarity;alternating direction method of multipliers framework;ADMM framework;iterative algorithm;perceptual quality;over-smooth effects","","54","","66","IEEE","3 Jul 2020","","","IEEE","IEEE Journals"
"Multi-Area Self-Adaptive Pricing Control in Smart City With EV User Participation","Y. Nie; X. Wang; K. -W. E. Cheng","Power Dispatching Control Center, China Southern Power Grid Corporation Ltd., Guangzhou, China; Department of Electrical Engineering, The Hong Kong Polytechnic University, Hong Kong; Department of Electrical Engineering, The Hong Kong Polytechnic University, Hong Kong","IEEE Transactions on Intelligent Transportation Systems","29 Jun 2018","2018","19","7","2156","2164","Promoting the market of electric vehicles (EV) can be one of the most effective ways to deal with the increasing severity of air pollution. However, the behavior of EV users can be rather stochastic and the aggregated charging power may add pressure to urban power grid during peak hours. In this paper, a novel smart city modeling with combined EV traveling and charging network is formulated. To alleviate the potential contingency brought by stochastic EV charging, mandatory control from grid operator and different kinds of electricity pricing schemes are introduced. Finally, the comparison between existing EV charging control schemes and multi-area self-adaptive (MASA) pricing control is performed to point out the limitation of passive control imposed on users as well as the flexibility of MASA pricing scheme. The results demonstrate that MASA pricing with active EV participation serves as an effective and economical solution to the future smart city under complex transportation network and massive EV integration.","1558-0016","","10.1109/TITS.2017.2759192","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8078239","Electric vehicle;smart city;MASA pricing;user behavior","Pricing;Smart cities;State of charge;Power grids;Transportation;Energy consumption","adaptive control;electric vehicle charging;power grids;power markets;pricing;smart cities;stochastic processes","multiarea self-adaptive pricing control;electric vehicles;air pollution;urban power grid;electricity pricing schemes;EV charging control schemes;MASA pricing scheme;smart city modeling","","15","","27","IEEE","23 Oct 2017","","","IEEE","IEEE Journals"
