"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"BITS: Blockchain based Intelligent Transportation System with Outlier Detection for Smart City","S. R. Maskey; S. Badsha; S. Sengupta; I. Khalil","Department of Computer Science and Engineering, University of Nevada, Reno, NV, USA; Department of Computer Science and Engineering, University of Nevada, Reno, NV, USA; Department of Computer Science and Engineering, University of Nevada, Reno, NV, USA; Department of Computer Science and Software Engineering, RMIT University, Melbourne, Australia","2020 IEEE International Conference on Pervasive Computing and Communications Workshops (PerCom Workshops)","4 Aug 2020","2020","","","1","6","With the rise of smart cities, transportation systems are getting smarter every day. An Intelligent Transportation System (ITS) should be secure, autonomous, capable of discerning safeness levels at the roads, and provide services to improve human experience. To reach the gold standard, the ITS faces several issues such as centralization, trust, and data integrity. The Transportation System and the data generated from the vehicles can be intercepted, manipulated and corrupted with coordinated attacks. Moreover, every system might have bad actors who want to manipulate the system or data to his or her favor by exploiting the system. In order to guarantee data integrity, immutability, and availability for the ITS, we propose Blockchain based architecture with outlier detection to prevent malicious activity by the vehicles while preserving integrity in sharing information. The Outlier Detection is designed to reside before the consensus process, to identify and prevent participation of malicious vehicles in consensus process or block mining. In our proposed Blockchain based Intelligent Transportation system with Outlier Detection for Smart City (BITS), we used machine learning to detect the anomaly in the data. The proposed model can be used in various applications of ITS such as traffic monitoring, criminal activity profiling, accident detection and reporting, etc.","","978-1-7281-4716-1","10.1109/PerComWorkshops48775.2020.9156237","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9156237","","Computer architecture;Indexes;Detectors;Anomaly detection;Vehicles;Image edge detection","cryptography;data integrity;data mining;data privacy;intelligent transportation systems;learning (artificial intelligence);smart cities;telecommunication security","Intelligent Transportation System;data integrity;Blockchain based architecture;outlier detection;smart cities;BITS;consensus process;block mining","","16","","19","IEEE","4 Aug 2020","","","IEEE","IEEE Conferences"
"Extending BLE Beacon Lifetime by a Novel Neural Network-driven Framework","K. E. Jeon; J. She; S. Wong","HKUST-NIE Social Media Lab, The Hong Kong University of Science and Technology, Hong Kong; HKUST-NIE Social Media Lab, The Hong Kong University of Science and Technology, Hong Kong; HKUST-NIE Social Media Lab, The Hong Kong University of Science and Technology, Hong Kong","2020 IEEE Wireless Communications and Networking Conference (WCNC)","19 Jun 2020","2020","","","1","6","Bluetooth Low Energy (BLE) beacon networks are a popular infrastructure for IoT and smart city applications due to their scalability and affordability, as well as the proliferation of Bluetooth-enabled devices. However, BLE beacon networks suffer from short battery lifetime, inducing additional maintenance costs. Previous works have tackled this problem by proposing a more energy-efficient BLE beacon firmware that will change its operating configuration based on user existence information. However, previous efforts could not adapt to varying user traffic conditions and therefore was impractical. To address this issue, this paper proposes a novel neural network-driven framework, User-P, that extends beacon lifetime by changing its operating configuration by predicting user traffic conditions. Furthermore, the paper also presents a novel machine learning method tailored for user traffic prediction. Last but not least, the effectiveness of the proposed framework and methods are proven through a set of simulations. The simulation results show that the proposed framework can extend the beacon lifetime by 180% in comparison to that of the state-of-the-art techniques.","1558-2612","978-1-7281-3106-1","10.1109/WCNC45663.2020.9120555","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9120555","","Smart cities;Simulation;Scalability;Time series analysis;Prediction methods;Machine learning;Robustness","Bluetooth;Internet of Things;learning (artificial intelligence);mobile computing;neural nets;telecommunication traffic","BLE beacon lifetime;novel neural network-driven framework;Bluetooth Low Energy;popular infrastructure;smart city applications;Bluetooth-enabled devices;BLE beacon networks;short battery lifetime;inducing additional maintenance costs;energy-efficient BLE beacon firmware;operating configuration;user existence information;user traffic conditions;user traffic prediction","","2","","16","IEEE","19 Jun 2020","","","IEEE","IEEE Conferences"
"An Empirical Study on Big Video Data Processing: Architectural Styles, Issues, and Challenges","W. Zhang; Z. Wang; L. Xu; D. Zhao; F. Gong; Q. Lu","School of Computer and Communication Engineering, China University of Petroleum, Qingdao, China; School of Computer and Communication Engineering, China University of Petroleum, Qingdao, China; School of Computer and Communication Engineering, China University of Petroleum, Qingdao, China; School of Computer and Communication Engineering, China University of Petroleum, Qingdao, China; School of Computer and Communication Engineering, China University of Petroleum, Qingdao, China; School of Computer and Communication Engineering, China University of Petroleum, Qingdao, China","2016 International Conference on Identification, Information and Knowledge in the Internet of Things (IIKI)","5 Feb 2018","2016","","","110","115","Video data contributes to the majority of big data, henceforth, how to efficiently and effectively discovering knowledge from large-scale video data becomes a crucial challenge. In this paper, we propose multiple architectural styles for the domain of large-scale video data analytics services. These styles include online combined with offline processing style, distributed shared repositories, image mining and prediction services with deep learning techniques. These architectural styles are successfully implemented and examined in a number of domains including smart traffic and smart drones, as demonstrated in a middleware developed specifically for large-scale continuous video data processing.","","978-1-5090-5952-2","10.1109/IIKI.2016.7","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8281184","Cloud Computing;big video data processing;architecture styles;Smart City","Streaming media;Measurement;Data mining;Data processing;Computer architecture;Machine learning;Neural networks","Big Data;video signal processing","big data;large-scale continuous video data processing;image mining;distributed shared repositories;offline processing style;large-scale video data analytics services;multiple architectural styles","","1","","10","IEEE","5 Feb 2018","","","IEEE","IEEE Conferences"
"Role of Deep LSTM Neural Networks and Wi-Fi Networks in Support of Occupancy Prediction in Smart Buildings","B. Qolomany; A. Al-Fuqaha; D. Benhaddou; A. Gupta","Computer Science Dept., Western Michigan University, Kalamazoo, Michigan, USA; Computer Science Dept., Western Michigan University, Kalamazoo, Michigan, USA; Engineering Technology Dept., University of Houston, Houston, Texas, USA; Computer Science Dept., Western Michigan University, Kalamazoo, Michigan, USA","2017 IEEE 19th International Conference on High Performance Computing and Communications; IEEE 15th International Conference on Smart City; IEEE 3rd International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","15 Feb 2018","2017","","","50","57","Knowing how many people occupy a building, and where they are located, is a key component of smart building services. Commercial, industrial and residential buildings often incorporate systems used to determine occupancy. However, relatively simple sensor technology and control algorithms limit the effectiveness of smart building services. In this paper we propose to replace sensor technology with time series models that can predict the number of occupants at a given location and time. We use Wi-Fi datasets readily available in abundance for smart building services and train Auto Regression Integrating Moving Average (ARIMA) models and Long Short-Term Memory (LSTM) time series models. As a use case scenario of smart building services, these models allow forecasting of the number of people at a given time and location in 15, 30 and 60 minutes time intervals at building as well as Access Point (AP) level. For LSTM, we build our models in two ways: a separate model for every time scale, and a combined model for the three time scales. Our experiments show that LSTM combined model reduced the computational resources with respect to the number of neurons by 74.48 % for the AP level, and by 67.13 % for the building level. Further, the root mean square error (RMSE) was reduced by 88.2%-93.4% for LSTM in comparison to ARIMA for the building levels models and by 80.9 %-87% for the AP level models.","","978-1-5386-2588-0","10.1109/HPCC-SmartCity-DSS.2017.7","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8291910","Time series;Machine Learning;ARIMA;LSTM;Smart Buildings;Smart Homes;IoT services;Wi-Fi networks","Time series analysis;Autoregressive processes;Computational modeling;Smart buildings;Wireless fidelity;Predictive models","autoregressive moving average processes;building management systems;buildings (structures);image sensors;indoor radio;learning (artificial intelligence);mean square error methods;neural nets;regression analysis;time series;wireless LAN","deep LSTM neural networks;Wi-Fi networks;smart buildings;smart building services;commercial buildings;industrial buildings;residential buildings;train Auto Regression Integrating Moving Average models;Long Short-Term Memory time series models;time scale;building levels models;time intervals;time 30.0 min;time 60.0 min;time 15 min","","22","","24","IEEE","15 Feb 2018","","","IEEE","IEEE Conferences"
"An Effective Deep Learning Approach for Dialogue Emotion Recognition in Car-Hailing Platform","Y. Zhang; Y. Chen; C. Gao","Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China; Institute of Computing Technology, Chinese Academy of Sciences, Beijing, China","2019 IEEE SmartWorld, Ubiquitous Intelligence & Computing, Advanced & Trusted Computing, Scalable Computing & Communications, Cloud & Big Data Computing, Internet of People and Smart City Innovation (SmartWorld/SCALCOM/UIC/ATC/CBDCom/IOP/SCI)","9 Apr 2020","2019","","","1138","1145","With the rapid development of Uber and Didi, car-hailing services have had significant societal impacts. However, the increased popularity of car-hailing has also created drawbacks, as its security is significant problem. Researchers try to recognize human emotions effectively to protect the passenger's personal safety. Most of the current approaches are intrusive to passengers, e.g. using camera to capture passenger's facial expression or identifying conversation between passenger and driver. In this paper, we study the intonation and speed of speech signal to recognize three emotions, which are 'Neutrality', 'Happiness' and 'Anger'. Our proposed method contains two stages to make classification. In stage one, we distinguish between passenger and driver using unsupervised spectral clustering method. Experimental results show that the accuracy of our method is superior to representative off-the-shelf methods. In stage two, we propose a CNNs-based emotion recognition method. The results demonstrate that the model has the ability to effectively recognize different emotions, which the accuracy attains 78.14%.","","978-1-7281-4034-6","10.1109/SmartWorld-UIC-ATC-SCALCOM-IOP-SCI.2019.00214","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9060306","car-hailing;speaker diarization;dialogue emotion recognition;spectral clustering;deep learning","Emotion recognition;Speech recognition;Feature extraction;Machine learning;Vehicles;Mel frequency cepstral coefficient;Spectrogram","convolutional neural nets;driver information systems;emotion recognition;face recognition;human factors;image classification;pattern clustering;speech recognition;traffic engineering computing;unsupervised learning;Web services","dialogue emotion recognition;car-hailing platform;car-hailing services;human emotion recognition;speech signal;unsupervised spectral clustering;CNN;deep learning;passenger personal safety;Uber;Didi","","2","","31","IEEE","9 Apr 2020","","","IEEE","IEEE Conferences"
"Automatic, On-Line Tuning of YARN Container Memory and CPU Parameters","M. Genkin; F. Dehne; M. Pospelova; Y. Chen; P. Navarro","School of Computer Science, Carleton Unviersity, Ottawa, Canada; School of Computer Science, Carleton Unviersity, Ottawa, Canada; School of Computer Science, Carleton Unviersity, Ottawa, Canada; School of Computer Science, Carleton Unviersity, Ottawa, Canada; School of Computer Science, Carleton Unviersity, Ottawa, Canada","2016 IEEE 18th International Conference on High Performance Computing and Communications; IEEE 14th International Conference on Smart City; IEEE 2nd International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","26 Jan 2017","2016","","","317","324","Big data analytic technologies such as Hadoop and Spark run on compute clusters that are managed by resource managers such as YARN. YARN manages resources available to individual applications, thereby affecting job performance. Manual tuning of YARN tuning parameters can result in sub-optimal and brittle performance. Parameters that are optimal for one job may not be well suited to another. In this paper we present KERMIT, the first on-line automatic tuning system for YARN. KERMIT optimizes in real-time YARN memory and CPU allocations to individual YARN containers by analysing container response-time performance. Unlike previous automatic tuning methods for specific systems such as Spark or Hadoop, this is the first study that focuses on the more general case of on-line, real-time tuning of YARN container density and how this affects performance of applications running on YARN. KERMIT employs the same tuning code to automatically tune any system that uses YARN, including both Spark and Hadoop. The effectiveness of our technique was evaluated for Hadoop and Spark jobs using the Terasort, TPCx-HS, and SMB benchmarks. KERMIT was able to achieve an efficiency of more than 92% of the best possible tuning configuration (exhaustive search of the parameter space) and up to 30% faster than basic manual tuning.","","978-1-5090-4297-5","10.1109/HPCC-SmartCity-DSS.2016.0053","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7828394","Automatic tuning;on-line tuning;YARN;Hadoop;Spark","Yarn;Containers;Sparks;Manuals;Big data;Tuners","real-time systems;resource allocation;storage management","online automatic tuning system;real-time YARN memory;CPU allocations;container response-time performance;tuning code;Terasort;TPCx-HS;SMB benchmarks;KERMIT;job performance;resources management;Spark;Hadoop;Big Data analytic technologies;CPU parameters;YARN container memory","","6","","14","IEEE","26 Jan 2017","","","IEEE","IEEE Conferences"
"A Novel Learning Approach for Citywide Crowd Flow Prediction","X. Yuan; J. Han; X. Wang; Y. He; W. Xu; K. Zhang","Qinhuangdao Branch Campus, Northeastern University, Qinhuangdao, China; Qinhuangdao Branch Campus, Northeastern University, Qinhuangdao, China; Qinhuangdao Branch Campus, Northeastern University, Qinhuangdao, China; College of Electronics and Information Engineering, Shenzhen University, China; Department of Computing, The Hong Kong Polytechnic University, Hung Hom, Kowloon, Hong Kong; Department of Electrical and Computer Engineering, University of Nebraska-Lincoln, Omaha, NE, USA","2019 Computing, Communications and IoT Applications (ComComAp)","2 Mar 2020","2019","","","341","346","With the accelerating pace of urban life, population movements are changing dynamically in both space and time. However, the ensuing traffic congestion and potentially dangerous problems caused by crowd flow and increasing uncertain traffic data cannot be ignored. Crowd flow prediction is of critical importance for reducing traffic congestion and eliminating public safety risks in smart city. In this paper, we propose a Spatial Temporal Long-and Short-Term Network (STLSN) model employing deep learning method to predict crowd flow in high precision. The proposed STLSN considers both short and long term temporal dependencies, and it employs local Convolution Neural Network (CNN) to capture spatial correlations between regions. Specifically, we employ the Long Short-Term Memory (LSTM) to capture short term dependency while using recurrentskip architecture which utilizes the periodic characteristic of flow data to capture the long term temporal dependencies. Moreover, the weighting Point of Interest (POI) is applied to differentiate the importance of function categories. Finally, we conduct experiments on practical dataset and the results demonstrate the effectiveness of our model is over the compared methods.","","978-1-7281-1973-1","10.1109/ComComAp46287.2019.9018793","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9018793","crowd flow prediction;deep learning;LSTM;smart city","Semantics;Machine learning;Correlation;Computer architecture;Convolution;Predictive models;Computational modeling","convolutional neural nets;learning (artificial intelligence);recurrent neural nets;road traffic;smart cities;traffic engineering computing","population movements;traffic congestion;uncertain traffic data;public safety risks;smart city;STLSN;deep learning method;spatial correlations;flow data;citywide crowd flow prediction;urban life;spatial temporal long-and short-term network model;short and long term temporal dependencies;convolution neural network;recurrentskip architecture;point of interest;function categories","","3","","13","IEEE","2 Mar 2020","","","IEEE","IEEE Conferences"
"Predictive GPU-based ADAS Management in Energy-Conscious Smart Cities","S. Pérez; J. Pérez; P. Arroba; R. Blanco; J. L. Ayala; J. M. Moya","Laboratorio de Sistemas Integrados (LSI), Universidad Politécnica de Madrid, ETSI Telecomunicaciόn, Avenida Complutense 30, Madrid, Spain; Laboratorio de Sistemas Integrados (LSI), Universidad Politécnica de Madrid, ETSI Telecomunicaciόn, Avenida Complutense 30, Madrid, Spain; Laboratorio de Sistemas Integrados (LSI), Universidad Politécnica de Madrid, ETSI Telecomunicaciόn, Avenida Complutense 30, Madrid, Spain; Laboratorio de Sistemas Integrados (LSI), Universidad Politécnica de Madrid, ETSI Telecomunicaciόn, Avenida Complutense 30, Madrid, Spain; Center for Computational Simulation, Universidad Politécnica de Madrid, Campus de Montegancedo UPM, Boadilla del Monte, 28660, Madrid, Spain; Laboratorio de Sistemas Integrados (LSI), Universidad Politécnica de Madrid, ETSI Telecomunicaciόn, Avenida Complutense 30, Madrid, Spain","2019 IEEE International Smart Cities Conference (ISC2)","20 Apr 2020","2019","","","349","354","The demand of novel IoT and smart city applications is increasing significantly and it is expected that by 2020 the number of connected devices will reach 20.41 billion. Many of these applications and services manage real-time data analytics with high volumes of data, thus requiring an efficient computing infrastructure. Edge computing helps to enable this scenario improving service latency and reducing network saturation. This computing paradigm consists on the deployment of numerous smaller data centers located near the data sources. The energy efficiency is a key challenge to implement this scenario, and the management of federated edge data centers would benefit from the use of microgrid energy sources parameterized by user's demands. In this research we propose an ANN predictive power model for GPU-based federated edge data centers based on data traffic demanded by the application. We validate our approach, using real traffic for a state-of-the-art driving assistance application, obtaining 1 hour ahead power predictions with a normalized root-mean-square deviation below 7.4% when compared with real measurements. Our research would help to optimize both resource management and sizing of edge federations.","2687-8860","978-1-7281-0846-9","10.1109/ISC246665.2019.9071685","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9071685","Predictive Power Modeling;Edge Computing;Artificial Neural Network;Driving Assistance","Predictive models;Data centers;Power demand;Machine learning;Smart cities;Data models;Graphics processing units","cloud computing;computer centres;data analysis;distributed power generation;Internet of Things;neural nets;power engineering computing;smart cities","connected devices;real-time data analytics;computing infrastructure;edge computing;scenario improving service;network saturation;computing paradigm;data centers;data sources;energy efficiency;ANN predictive power model;GPU-based federated edge data centers;data traffic;power predictions;resource management;edge federations;driving assistance application;smart city applications;energy-conscious smart cities;predictive GPU-based ADAS management;time 1.0 hour","","7","","14","IEEE","20 Apr 2020","","","IEEE","IEEE Conferences"
"An Open 5G NFV Platform for Smart City Applications Using Network Softwarization","A. P. Silva; M. Bunyakitanon; R. F. Vassallo; R. Nejabati; D. Simeonidou","University of Bristol (UNIVBRIS), Bristol, United Kingdom; University of Bristol (UNIVBRIS), Bristol, United Kingdom; University of Bristol (UNIVBRIS), Bristol, United Kingdom; University of Bristol (UNIVBRIS), Bristol, United Kingdom; University of Bristol (UNIVBRIS), Bristol, United Kingdom","2019 IEEE Wireless Communications and Networking Conference Workshop (WCNCW)","18 Nov 2019","2019","","","1","8","Advanced wireless communication network testbeds are now widely being deployed around European and cross-continental. This represents an interesting opportunity for vertical industry and academia to perform experimentation and validation before a real deployment. In this paper, we present 5GinFIRE as a suitably flexible platform towards open 5G (Network Function Virtualization (NFV) ecosystem and playground. On top of this platform, we designed and deployed a smart city safety system as a vertical use case, exploring 5G capabilities through a combination of NFV and machine learning to provide end-to-end communication and low latency smart city service. This safety system helps detecting criminals along the city and sending a notification to the security center. A Virtual Network Function (VNF) has been developed to enable video transcoding, face detection and recognition at the cloud or the edge of the network. The validation of the overall system is performed through the deployment of the use case indoor (Smart Internet Lab) and outdoor (Millennium Square Bristol). We show the VNF specification and present a quantitative analysis in terms of bandwidth, response time, processing time and transmission speed in terms of Quality of Experience (QoE).","","978-1-7281-0922-0","10.1109/WCNCW.2019.8902853","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8902853","","5G mobile communication;Smart cities;Ecosystems;Safety;Security","","","","2","","26","IEEE","18 Nov 2019","","","IEEE","IEEE Conferences"
"Summary of Statistical Prediction of Posttranslational Modification Sites in Proteins","L. -S. Wen; C. -L. Yao","School of Science, Shenyang Aerospace University, Shenyang, Liaoning, China; School of Sciences, Liaoning Shihua University, Fushun, Liaoning, China","2015 International Conference on Intelligent Transportation, Big Data and Smart City","21 Jan 2016","2015","","","805","808","Most proteins perform their functions after post-translational modifications (PTMs). Post-translational modifications play crucial roles in various cell functions and biological process. Computational identification of PTMs is an important way in contrast to experimental approach with its convenience. This review gave the process for prediction of Post-translational modification sites including benchmark dataset, feature construction, algorithm, evaluation measurement, and online web-server. Feature construction which reflects intrinsic correlation with proteins was emphasized mainly. Seven feature construction methods containing physiochemical properties and sequence information have been illustrated principally. Last nitro tyrosine was an application to design a site-specific predictor. The procedure was clearly described.","","978-1-5090-0464-5","10.1109/ICITBS.2015.203","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7384149","Machine Llearning;Feature Construction;Web-Server","Proteins;Peptides;Amino acids;Support vector machines;Yttrium;Benchmark testing;Machine learning algorithms","bioinformatics;feature selection;learning (artificial intelligence);molecular biophysics;proteins;statistical analysis","statistical prediction;post-translational modifications;PTM;proteins;cell function;biological process;intrinsic correlation;physiochemical properties;sequence information;nitro tyrosine;site-specific predictor design;Web server;feature construction;benchmark dataset","","","","40","IEEE","21 Jan 2016","","","IEEE","IEEE Conferences"
"A Vision of Smart Traffic Infrastructure for Traditional, Connected, and Autonomous Vehicles","S. Ranka; A. Rangarajan; L. Elefteriadou; S. Srinivasan; E. Poasadas; D. Hoffman; R. Ponnulari; J. Dilmore; T. Byron","University of Florida, Gainesville, FL; University of Florida, Gainesville, FL; University of Florida, Gainesville, FL; University of Florida, Gainesville, FL; City of Gainesville, Gainesville, FL; City of Gainesville, Gainesville, FL; Florida Dept. of Transportation, Tallahasee, Florida; Florida Dept. of Transportation, Tallahasee, Florida; Florida Dept. of Transportation, Tallahasee, Florida","2020 International Conference on Connected and Autonomous Driving (MetroCAD)","13 Jul 2020","2020","","","1","8","This smart city traffic management approach seeks to use edge-based video-stream processing (using multicore and GPU processors) at intersections and in public vehicles (city buses, fire trucks, ambulances, school buses) to convert video data into space-time trajectories of individual vehicles and pedestrians that are transmitted to a cloud-based system. Key information is then synthesized in the cloud from them to create a real-time city-wide traffic palette. Real-time or offline processing both at the edge and the cloud will then be leveraged to optimize intersection operations, manage network traffic, identify near-collisions between various units of traffic, provide street parking information, and a host of other applications. Additional information such as weather and environment will also be leveraged. The use of edge-based real-time machine learning (ML) techniques and videostream processing has several significant advantages. (1) Because there is no need to store copious amounts of video (few minutes typically suffice for edge-based processing), it automatically addresses concerns of public agencies who do not want person-identifiable information to be stored for reasons of citizen privacy and legality. (2) The processing of the video stream at the edge will allow for the use of low bandwidth communication using wireline and wireless networks to a central system such as a cloud, resulting in a compressed and holistic picture of the entire city. (3) The real-time nature of processing enables a wide variety of novel transportation applications at the intersection, street, and system levels that were not possible hitherto, significantly impacting safety and mobility.","","978-1-7281-6059-7","10.1109/MetroCAD48866.2020.00008","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9138650","video processing;sensor data;machine learning;big data analytics;intelligent transportation;smart city","","data privacy;Internet;learning (artificial intelligence);mobile computing;road traffic control;road vehicles;traffic engineering computing;video signal processing;video streaming","city buses;fire trucks;public vehicles;GPU processors;multicore processors;edge-based video-stream processing;smart city traffic management approach;autonomous vehicles;smart traffic infrastructure;real-time nature;central system;video stream;person-identifiable information;public agencies;videostream processing;edge-based real-time machine learning;street parking information;network traffic;intersection operations;offline processing;real-time city-wide traffic palette;cloud-based system;pedestrians;space-time trajectories;video data;school buses","","3","","11","IEEE","13 Jul 2020","","","IEEE","IEEE Conferences"
"Joint Job Offloading and Resource Allocation for Distributed Deep Learning in Edge Computing","H. Wang; X. Chen; H. Xu; J. Liu; L. Huang","School of Computer Science and Technology University of Science and Technology of China Hefei, China; School of Computer Science and Technology University of Science and Technology of China Hefei, China; School of Computer Science and Technology University of Science and Technology of China Hefei, China; School of Computer Science and Technology University of Science and Technology of China Hefei, China; School of Computer Science and Technology University of Science and Technology of China Hefei, China","2019 IEEE 21st International Conference on High Performance Computing and Communications; IEEE 17th International Conference on Smart City; IEEE 5th International Conference on Data Science and Systems (HPCC/SmartCity/DSS)","3 Oct 2019","2019","","","734","741","Under the paradigm of Edge Computing, the enormous data generated at the network edge can be processed locally. Machine learning methods are often adopted to make full utilization of these data, among which the deep learning is a promising one. When considering the inherent distributed feature of these data, it is appeal to conduct distributed deep learning tasks directly at the edge. We focus on an edge computing system that conduct distributed deep learning tasks using gradient descent based approaches. To ensure the system's performance, there are at least two major challenges to cope with: how to offload the training jobs with multiple data source nodes and how to allocate the limited resources on each edge server among training jobs. In this paper, we jointly consider the two challenges, aiming to maximize the system throughput while ensuring the system's quality of service (QoS). We formulate the joint problem as an integer non-linear program and propose an efficient approximation algorithm based on reformulation and randomized rounding technique. Simulation results prove that the proposed algorithm can improve 56% of the system throughput and 53% of resource utilization when compared to the conventional baseline algorithms.","","978-1-7281-2058-4","10.1109/HPCC/SmartCity/DSS.2019.00109","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8855651","Edge Computing;Distributed Deep Learning;Job Offloading;Resource Allocation","Servers;Training;Task analysis;Edge computing;Distributed databases;Data models;Resource management","approximation theory;cloud computing;data mining;gradient methods;integer programming;learning (artificial intelligence);linear programming;nonlinear programming;quality of service;resource allocation","resource allocation;network edge;machine learning methods;inherent distributed feature;edge computing system;gradient descent based approaches;multiple data source nodes;edge server;resource utilization;distributed deep learning tasks;joint job offloading;system quality of service;integer nonlinear program;approximation algorithm;randomized rounding technique;reformulation rounding technique","","3","","26","IEEE","3 Oct 2019","","","IEEE","IEEE Conferences"
"Interactive Digital Notice Board","C. Yaşa; S. Mermer; B. Köksal; R. Edizkan","Electrical – Electronics Engineering Department, Eskisehir Osmangazi University, Eskisehir, TURKEY; Electrical – Electronics Engineering Department, Eskisehir Osmangazi University, Eskisehir, TURKEY; Electrical – Electronics Engineering Department, Eskisehir Osmangazi University, Eskisehir, TURKEY; Electrical – Electronics Engineering Department, Eskisehir Osmangazi University, Eskisehir, TURKEY","2020 Innovations in Intelligent Systems and Applications Conference (ASYU)","23 Nov 2020","2020","","","1","6","The processes of collecting and sharing information, have been needed to be accelerated with the increase in population. For this purpose, information transmission has been transferred to the digital environment, and studies in the field of information technologies have increased. The aim of this study is to contribute to the field of information technologies using the Digital Signage method. Digital Signage method is a closed-circuit broadcasting system that provides broadcast streaming by transmitting digital content files from a central point to the screens on the endpoints over the computer network. For Digital Signage based system wireless access has been preferred to enable remote content management. In the study, a Digital Signage based system is developed. This system is controlled through a web server. The announcements, date, time, and temperature are displayed on the screen. As an innovative approach, interactive age classification has been added to the developed system. When people over a certain age are detected with the age classification, the system increases the font size on the screen. The age classification application was developed using deep learning method, which is a sub-branch of machine learning. 79% accuracy for age classification was achieved in the experimental study.","","978-1-7281-9136-2","10.1109/ASYU50717.2020.9259798","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9259798","Deep Learning;CNN;Digital Signage;Smart City;Wi-Fi","Deep learning;Libraries;Feature extraction;Light emitting diodes;Monitoring;Machine learning algorithms;Wireless fidelity","computer networks;content management;interactive systems;Internet;learning (artificial intelligence);neural nets;radio access networks","interactive Digital notice board;Digital Signage method;closed-circuit broadcasting system;broadcast streaming;digital content files;Digital Signage based system wireless access;remote content management;interactive age classification;deep learning method;machine learning;computer network;web server","","1","","25","IEEE","23 Nov 2020","","","IEEE","IEEE Conferences"
