Title,Year,DOI,Link,Abstract,Author Keywords
"Reliable simulation-optimization of traffic lights in a real-world city",2019,"10.1016/j.asoc.2019.03.016","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063907174&doi=10.1016%2fj.asoc.2019.03.016&partnerID=40&md5=93c14269700e6974ffef423339788270","In smart cities, when the real-time control of traffic lights is not possible, the global optimization of traffic-light programs (TLPs) requires the simulation of a traffic scenario (traffic flows across the whole city) that is estimated after collecting data from sensors at the street level. However, the highly dynamic traffic of a city means that no single traffic scenario is a precise representation of the real system, and the fitness of any candidate solution (traffic-light program) will vary when deployed on the city. Thus, ideal TLPs should not only have an optimized fitness, but also a high reliability, i.e., low fitness variance, against the uncertainties of the real-world. Earlier traffic-light optimization methods, e.g., based on genetic algorithms, often simulate a single traffic scenario, which neglects variance in the real-world, leading to TLPs not optimized for reliability. Our main contributions in this work are the following: (a) the analysis of the importance of reliable solutions for TLP optimization, even when all traffic scenarios are consistent with the real-world data and highly correlated; (b) the adaptation of IRACE, an iterated racing algorithm that is able to dynamically adjust the number of traffic scenarios required to evaluate the fitness of TLPs and their reliability; (c) the use of a large real-world case study for which real-time control is not possible and where data was obtained from sensors at the street level; and (d) a thorough analysis of solutions generated by means of IRACE, a Genetic Algorithm, a Differential Evolution, a Particle Swarm Optimization and a Random Search. This analysis shows that simple strategies that simulate multiple traffic scenarios are able to obtain optimized solutions with improved reliability; however, the best results are obtained by IRACE, among the algorithms evaluated. © 2019 Elsevier B.V.","Metaheuristics; Optimization; Simulation; Traffic-light planning; Uncertainty"
"Co-simulation Based Finite State Machine for Telematic and Data Compression Microservices in IoT",2019,"10.1007/s11277-019-06136-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85061570160&doi=10.1007%2fs11277-019-06136-0&partnerID=40&md5=b41de97058b3d5663b934a0e07e41a99","Despite the wide adoption of Internet of things (IoT) with several webs standards and cloud technologies; building of city wide IoT based smart city platform for solving transportation problem remains a daunting task. Owing to the dynamic nature of IoT and components of transportation systems, smart city architecture would require development of a scalable, distributed and evolving architecture on the web. With the advancement in autonomous transportation system there is a need for in adaptive module in telematic system for compressing the huge volume of commands and co-simulation mechanism to communicate with other sensor nodes etc. As IoT based microservices have special requirements of which are related to the size and type of information to be exchanged between end to end devices and the control centre. By the time the data makes its way to the cloud for analysis, the opportunity to act on it might be gone. Thus handling such huge streams of data on the fly is a daunting task. In this study we present a method for simultaneous co-simulation and run length encoding based compression for a wide network of mobile IoT framework running multimedia microservices based telematic system. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","Co-simulation based; Internet of Things; Smart city; Telematic; Telematic microservices"
"Taming the IoT data deluge: An innovative information-centric service model for fog computing applications",2019,"10.1016/j.future.2018.06.009","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048880149&doi=10.1016%2fj.future.2018.06.009&partnerID=40&md5=f1af97fb0a050c4d2f4581211bf4efb5","Fog Computing is a new computation paradigm, recently emerged from the convergence of IoT, WSN, mobile computing, edge computing, and Cloud Computing, which is particularly well suited for Smart City environments. Fog Computing aims at supporting the development of time-sensitive, location-, social-, and context-aware applications by using computational resources in close proximity of information producers and consumers, such as increasingly common cheap and powerful modern hardware platforms. However, realizing Fog Computing solutions for Smart Cities represents a very challenging task, because of the massive amount of data to process, the strict resource and time constraints, and the significant dynamicity and heterogeneity of computation and network resources. These formidable challenges suggest taking into consideration new information and service model solutions that explore several trade-offs between processing speed and accuracy. Along these guidelines, we designed the SPF Fog-as-a-Service platform, which proposes a new information-centric and utility-based service model and allows the definition of self-adaptive and composition-friendly services, which can execute either on edge devices or in the Cloud. In numerous evaluations, SPF proved to be a very effective platform for running Fog services on heterogeneous devices with significantly different computational capabilities while also demonstrating remarkable ease of development and management characteristics. © 2018 Elsevier B.V.","Fog computing; Information-centric networking; Internet-of-Things; Smart cities; Value of information"
"Visual IoT: Enabling Internet of Things Visualization in Smart Cities",2019,"10.1109/MNET.2019.1800258","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063806191&doi=10.1109%2fMNET.2019.1800258&partnerID=40&md5=93cd720f0d18ea6d2fc325dd45392a56","With advanced IoT, visualization has become an integral part of smart city services in our daily life ranging from building management, property maintenance, autonomous vehicles, healthcare, and shopping to tourism. In visual IoT, visualized sensors like cameras are a key component to smart cities. However, requirements of large bandwidth for visual data and the gap between computation and communication challenge the development of visual IoT. This article presents a systemic analysis for the requirements of visual IoT from the perspective of smart cities. Moreover, this study proposes a novel visual IoT architecture to improve end-to-end performance of next generation smart cities, namely A-VIoT. The proposed system includes six key components: intelligent awareness to sense complex environments, smart video analysis for reducing the amount of visual data, software defined video to generate elastic visual streams, flexible controls to produce optimal adaptation, economic transmission to enhance utilization of resource, and crowd coordination to improve the performance of cooperation. Finally, several open issues are identified to provide directions for further research, particularly in smart city applications. © 2019 IEEE.",
"A load balancing routing mechanism based on SDWSN in smart city",2019,"10.3390/electronics8030273","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063476976&doi=10.3390%2felectronics8030273&partnerID=40&md5=6f698d3b59b007ee6ab17cc5b4e8b0fc","In the wireless sensor network infrastructure of smart cities, whether the network traffic is balanced will directly affect the service quality of the network. Because of the traditional WSN (wireless sensor network) architecture, load balancing technology is difficult to meet the requirements of adaptability and high flexibility. This paper proposes a load balancing mechanism based on SDWSN (software defined wireless sensor network). This mechanism utilizes the advantages of a centralized control SDN (software defined network) and flexible traffic scheduling. The OpenFlow protocol is used to monitor the running status and link load information of the network in real time. According to the bandwidth requirement of the data flow, the improved load balanced routing is obtained by an Elman neural network. The simulation results show that the improved SDSNLB (software-defined sensor network load balancing) routing algorithm has better performance than LEACH (Low Energy Adaptive Clustering Hierarchy) protocol in balancing node traffic and improving throughput. © 2019 by the authors. Licensee MDPI, Basel, Switzerland.","Elman neural network; Load balancing; SDN; WSN"
"Adaptive Robust Day-Ahead Dispatch for Urban Energy Systems",2019,"10.1109/TIE.2017.2787605","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040073755&doi=10.1109%2fTIE.2017.2787605&partnerID=40&md5=c931e13440d707e8ea6988c4cb77e24d","Increasing interactions between urban electrical and gas systems have the potential to transform smart grids into smart cities, where coordinated dispatch for interdependent urban infrastructure is desirable. This paper proposes an adaptive robust day-ahead energy-reserve co-optimization approach for urban energy systems, in which day-ahead energy-reserve dispatch and real-time energy-balancing regulation are employed as first- and second-stage decisions, respectively. By introducing an auxiliary variable to denote the worst-case balancing cost, we transform the trilevel optimization problem into a single-level model considering generated representative scenarios. Moreover, we propose an iterative algorithm composed of nested problems, where the master problem solves the single-level robust model considering the binding scenario subset identified by the subproblem. In this way, a more computationally tractable model can be obtained, owing to the greatly reduced number of scenarios. Finally, test results on an integrated urban energy network verify the computational superiority of the proposed solution methodology afforded by identifying the binding scenario subset. The economic benefits of the proposed adaptive robust framework are also discussed. © 1982-2012 IEEE.","Adaptive robust optimization; binding scenario subset; day-ahead energy-reserve dispatch; urban energy system"
"Hybrid geo-location routing protocol for indoor and outdoor positioning applications",2019,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85070072159&partnerID=40&md5=7590098b993c230d8028363935eff9d8","Internet of Things (IoT) essentially demands smart connectivity and contextual awareness of current networks with low power and cost effective wireless solutions. Routing is the backbone of the system controlling the flow of transmission. This work demonstrates a collation between performance investigations of a location-based routing protocol Geocast Adaptive Mesh Environment for Routing with contextual information collected from Global Positioning System (GPS) and Framework for Internal Navigation and Discovery (FIND) respectively. The systems are evaluated based on various metrics i.e. Accuracy, Packet Delivery Ratio and Packet Overhead by means of Network Simulator (NS-2). FIND shows enhanced performance in most cases as compared to GPS for indoor and outdoor environments. The results of this research can be deployed in different areas such as in-building navigation, hospital patient tracking, Smart City context aware service provisioning and Industry 4.0 deployments. © 2018 The Science and Information (SAI) Organization Limited.","Framework for Internal Navigation and Discovery (FIND); Geocast Adaptive Mesh Environment for Routing (GAMER); Global Positioning System (GPS); Internet of Things (IoT); Mobility; Network Simulator (NS-2); Routing"
"LAMSTAR: For IoT-based face recognition system to manage the safety factor in smart cities",2019,"10.1002/ett.3843","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076721176&doi=10.1002%2fett.3843&partnerID=40&md5=011091df0a7b1537e2a3729050096626","Digital transformation played a vital role in smart cities because of its ability to process the different data to providing sustainability, connectivity, and mobility to data effectively. According to the diver operational productivity, preserving public safety government law enforcement integrated that face recognition is more important in smart cities. Traditional face recognition system fails to predict the exact facial features that leads to reduce the facial recognition accuracy. The false facial point detection process maximizes the computation complexity. Therefore, in this work, effective and artificial intelligence internet of things–based facial expression detection system is implemented to predict and match the face from the database. Initially, the facial images are captured from the internet of things sensor device, which is processed by applying the Perona-Malik diffusion algorithm. Then, face location is cropped from the image, geometric face shape model is created for predicting the exact face from the template face image. From the face shape, different facial features are extracted from various region using Fisher linear discriminant analysis. The derived features are trained with the help of convolution network and the face recognition process is done by using the adaboost large memory storage and retrieval neural network. The network successfully recognizes the face from the template, which is used to eliminate the safety related risk in smart cities. © 2019 John Wiley & Sons, Ltd.",
"An Efficient Monte Carlo-based Probabilistic Time-Dependent Routing Calculation Targeting a Server-Side Car Navigation System",2019,"10.1109/TETC.2019.2919801","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069896045&doi=10.1109%2fTETC.2019.2919801&partnerID=40&md5=47a8cbff37ddb55ca45ebdf493bb009c","Incorporating speed probability distribution to the computation of the route planning in car navigation systems guarantees more accurate and precise responses. In this paper, we propose a novel approach for dynamically selecting the number of samples used for the Monte Carlo simulation to solve the Probabilistic Time-Dependent Routing (PTDR) problem, thus improving the computation efficiency. The proposed method is used to determine in a proactive manner the number of simulations to be done to extract the travel-time estimation for each specific request while respecting an error threshold as output quality level. The methodology requires a reduced effort on the application development side. We adopted an aspect-oriented programming language (LARA) together with a flexible dynamic autotuning library (mARGOt) respectively to instrument the code and to take tuning decisions on the number of samples improving the execution efficiency. Experimental results demonstrate that the proposed adaptive approach saves a large fraction of simulations (between 36% and 81%) with respect to a static approach while considering different traffic situations, paths and error requirements. The corresponding speedup is reflected at infrastructure-level in terms of a reduction of around 36% of the computing resources needed to support the whole navigation pipeline. OAPA","Adaptive Applications; Approximate Computing; Automobiles; High Performance Computing; Monte Carlo methods; Navigation; Probabilistic logic; Probability distribution; Roads; Routing; Smart Cities; Vehicle Routing"
"Improving Formal Verification and Testing Techniques for Internet of Things and Smart Cities",2019,"10.1007/s11036-019-01369-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073942047&doi=10.1007%2fs11036-019-01369-6&partnerID=40&md5=0a189c027be366b0c5d31c1177ab160e","We are interested in formal verification and model-based testing for Internet of Things and Smart Cities. In general these two techniques suffer from state explosion problem. To remedy this situation we propose a set of techniques which aim to reduce the cost, duration and complexity of the considered problems. On the first hand the techniques realted to formal verification are as follows. First, Abstraction consists in modelling a part of the system accurately and the other parts at high level. Second, Modularization and Compositionality consist in splitting the whole system into smaller subsystems. Third, Symmetry Detection exploits symmetries that take place during the system execution. Fourth, Data Independence consists in detecting that the behaviour of the considered system does not depend on some data inputs. Fifth, Eliminating Functional Dependencies consists in removing dependency among state variables. Sixth, Exploiting Reversible Rules consists in collapsing subgraphs of the graph of states into abstract states. On the second hand the techniques related to model-based testing are as follows. First, Refinement Techniques extract test scenarios directly from the untimed specification. Second, the Reduction of the Size of Digital-Clock Tests Technique provides a heuristic to reduce the size of the generated tests. Third, the Timed Automata Testers Generation Technique allows to produce testers in the form of deterministic timed automata. Fourth, the Test Cases Updating Technique after System Evolution makes it possible to reduce the number of tests to be generated after each adaptation. Fifth, the Resource Aware Test Component Placement Technique allows to produce a placement plan of the different testers. Sixth, Coverage Technique generates a reasonable-size set of tests. A case study is proposed in order to illustrate the use of these techniques. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","Formal; Internet of things; Model-based; Optimization; Smart cities; State explosion; Testing; Verification"
"A hybrid predictive strategy carried through simultaneously from decision space and objective space for evolutionary dynamic multiobjective optimization",2019,"10.1155/2019/5190879","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068869318&doi=10.1155%2f2019%2f5190879&partnerID=40&md5=da36e0e6bac4d84b4c34f5ddf41530ee","There are many issues to consider when integrating 5G networks and the Internet of things to build a future smart city, such as how to schedule resources and how to reduce costs. This has a lot to do with dynamic multiobjective optimization. In order to deal with this kind of problem, it is necessary to design a good processing strategy. Evolutionary algorithm can handle this problem well. The prediction in the dynamic environment has been the very challenging work. In the previous literature, the location and distribution of PF or PS are mostly predicted by the center point. The center point generally refers to the center point of the population in the decision space. However, the center point of the decision space cannot meet the needs of various problems. In fact, there are many points with special meanings in objective space, such as ideal point and CTI. In this paper, a hybrid prediction strategy carried through from both decision space and objective space (DOPS) is proposed to handle all kinds of optimization problems. The prediction in decision space is based on the center point. And the prediction in objective space is based on CTI. In addition, for handling the problems with periodic changes, a kind of memory method is added. Finally, to compensate for the inaccuracy of the prediction in particularly complex problems, a self-adaptive diversity maintenance method is adopted. The proposed strategy was compared with other four state-of-the-art strategies on 13 classic dynamic multiobjective optimization problems (DMOPs). The experimental results show that DOPS is effective in dynamic multiobjective optimization. © 2019 Peng Xu et al.",
"Dynamic traffic prediction with adaptive sampling for 5G HetNet IoT applications",2019,"10.1155/2019/4687272","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85068829123&doi=10.1155%2f2019%2f4687272&partnerID=40&md5=a8b6ca8541de9cc8f8489138f20f9004","Due to the proliferation of global monitoring sensors, the Internet of Things (IoT) is widely used to build smart cities and smart homes. 5G HetNets play an important role in the IoT video stream. This paper proposes an improved Call Session Control Function (CSCF) scheme. The improved CSCF server contains additional modules to facilitate IoT traffic prediction and resource reservation. We highlight traffic prediction in this work and develop a compressed sensing based linear predictor to catch the traffic patterns. Experimental results justify that our proposed scheme can forecast the traffic load with high accuracy but low sampling overhead. © 2019 Shuangli Wu et al.",
"Adaptive hybrid intrusion detection system for crowd sourced multimedia internet of things systems",2019,"10.1007/s11042-019-7495-6","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065302059&doi=10.1007%2fs11042-019-7495-6&partnerID=40&md5=3c0e556ce19c6dd072afd4b82f3f4a09","The rapidly increasing volume of lightweight devices in Internet of Things (IoT) environment needs a strong Intrusion Detection System (IDS). Conventional IDS cannot be applied directly in IoT networks due to various communication architectures, standards, technologies, and environment specific services. The main problem with current IDS and handling techniques is that they can’t adapt to service changes in real-time. To overcome this open challenge, adaptive hybrid IDS based on timed automata controller approach is proposed in this paper. Proposed Hybrid IDS have additional knowledge in relation to frequent multimedia file formats and use this knowledge to carry out a comprehensive analysis of packets carrying multimedia files. Crowd sourcing online repository for signature based malicious pattern set generation is designed and self-tuning timed automaton is developed to detect the intruder in IoT networks. From the experimental results, it is evident that our proposed method, an adaptive hybrid IDS suit smart city applications and are accurate (99.06%) in detecting Denial of Service (DoS) attacks, control hijacking attacks, zero day attacks, and replay attacks in IoT environments. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","Attacks; Automata controller; Control hijacking; Internet of things; Intrusion detection"
"Simulating study on RHCRP protocol in utility tunnel WSN",2019,"10.1007/s11276-019-02038-y","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066798241&doi=10.1007%2fs11276-019-02038-y&partnerID=40&md5=3c68ab5d0f4c443e65747e23da8b8d3c","Utility tunnel is one of the important infrastructures for the planning and building of smart city. It is of great significance to improve the efficiency of maintenance and overhaul of urban pipelines. Based on the disadvantages of the design of utility tunnel pipelines and the properties of traditional Wireless Sensors Network (WSN) protocols, the remote hybrid clustering routing protocol (RHCRP) was proposed. This protocol improved the nodes layout and cluster head (CH) election to adapt to the pipeline requirements. By comparing with traditional WSNs (low-energy adaptive clustering hierarchy algorithm (LEACH) and stable election protocol (SEP), etc.), RHCRP effectively prolonged the WSN lifetime by 50% compared with LEACH. RHCRP also to increase the cluster head quantities by 110.8% to LEACH and 57.6% to SEP, respectively. The proposed method is promising in utility tunnel WSN applications. © 2019, Springer Science+Business Media, LLC, part of Springer Nature.","Cluster; LEACH; Protocol; Stochastic resonance; Utility tunnel; WSN"
"An Actor-Critic Deep Reinforcement Learning Approach for Transmission Scheduling in Cognitive Internet of Things Systems",2019,"10.1109/JSYST.2019.2891520","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074837123&doi=10.1109%2fJSYST.2019.2891520&partnerID=40&md5=8352c2091a4e2542ba009ff5d3a69bde","The cognitive Internet of Things (CIoT) has attracted much interest recently in wireless networks due to its wide applications in smart cities, intelligent transportation systems, and smart metering networks. However, how to smartly schedule the packet transmission in CIoT systems is still a key challenge, that is, how to design a smart agent to realize the intelligent decision making and effective interoperability. In this paper, we model the system state transformation as a Markov decision process, and an actor-critic deep reinforcement learning algorithm based on a fuzzy normalized radial basis function neural network (called AC-FNRBF) is proposed to efficiently solve the intelligent transmission scheduling problem in CIoT systems under high-dimensional variables. The proposed AC-FNRBF algorithm can better approximate both the action function of the actor and the state&#x2013;action value function of the critic without requiring the system prior knowledge, and a new reward function is established to maximize the system benefit, which jointly takes the transmission packet rate, the system throughput, the power consumption, and the transmission delay into account. Moreover, the AC-FNRBF has the ability to adjust its learning structure and parameters in dynamic environments. Simulation results verify that the proposed algorithm achieves higher transmission packet rate and system throughput with lower power consumption and transmission delay, compared with other existing reinforcement learning algorithms. IEEE","Actor-critic (AC); adaptive fuzzy neural network; cognitive Internet of Things (CIoT); Decision making; deep reinforcement learning (DRL); Internet of Things; Power demand; Reinforcement learning; Resource management; Scheduling; Signal to noise ratio; transmission scheduling"
"Research on Human Movement Target Recognition Algorithm in Complex Traffic Environment",2019,"10.1142/S0218001420500123","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85072088851&doi=10.1142%2fS0218001420500123&partnerID=40&md5=6884999143eef9c0b600bf7123f6286c","With the increase in the total population of the society and the continuous increase in the number of trips, the traffic pressures faced by people are increasing. With the development and advancement of computer technology, the emergence of intelligent transportation provides a better way to solve the problem of effectively alleviating traffic pressure and reducing the incidence of traffic accidents. In recent years, intelligent traffic monitoring system, as one of the important branches in the field of intelligent transportation, has also received more and more attention. Among them, video-based moving target recognition technology involves theoretical knowledge in various fields such as artificial intelligence, image processing, pattern recognition and computer vision. It is an important means to realize ""safe city"" and ""smart city"" and a key technology for intelligent monitoring. Therefore, the research on human motion target recognition algorithm in complex traffic environment has important theoretical and practical value. In the field of intelligent traffic monitoring, the moving target detection and recognition effect of video images will have certain influence on the classification and behavior understanding of subsequent moving targets. In this paper, the commonly used moving target detection methods are studied first, and the convergence problem of the traditional Adaboost algorithm is improved. An Adaboost algorithm based on adaptive weight update is proposed, and then the support vector machine (SVM) is used. The algorithm identifies the detected moving target. Finally, through simulation experiments on the acquired video images, the results show that the proposed human motion target recognition algorithm based on adaptive weight update Adaboost and SVM has good feasibility and rationality. © 2020 World Scientific Publishing Company.","Adaboost algorithm; Intelligent transportation; moving target recognition; support vector machine"
"Deadline-constrained content upload from multihomed devices: Formulations and algorithms",2018,"10.1016/j.comnet.2018.06.008","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048337526&doi=10.1016%2fj.comnet.2018.06.008&partnerID=40&md5=be318c8b68640047ea53bbf8d4babf8f","This work originates from the practical requirements of video surveillance in public transport systems, where security cameras store video onboard, and a central operator occasionally needs to access portions of the recordings. When this happens, the selected video portions must be uploaded within a given deadline, using (multiple) wireless interfaces, with different costs (which correspond to, e.g., tariffs). We study this video upload problem as a scheduling problem with deadline, where our goal is to choose which interfaces to use and when, so as to minimize the cost of the upload while meeting the given deadline. Our study gives rise to adaptive schedulers that require only a very coarse knowledge of the wireless interfaces bandwidth. In this paper, we first assume an oracle has the perfect knowledge about the available bandwidth of wireless interfaces at each time, and we formulate an optimization problem to minimize the upload cost within the given deadline. Second, we propose greedy oracle-based heuristics that perform very close to optimal, and that can provide a simple baseline for performance. Third, we formulate a stochastic optimization problem, assuming only the knowledge of the distribution of available bandwidth, and, fourth, we propose adaptive schedulers, that we simulate and also implement and test in a real testbed. Simulation results demonstrate that the proposed adaptive solutions can effectively leverage the fundamental trade-off between upload cost and completion time, despite unpredictable variations in the available bandwidth of wireless interfaces. Experiments with real mobile nodes provided by the MONROE platform confirm the findings. © 2018 Elsevier B.V.","Adaptive scheduling; Content upload; Multihomed devices; Smart city; Wireless network"
"Multi-Area Self-Adaptive Pricing Control in Smart City with EV User Participation",2018,"10.1109/TITS.2017.2759192","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032675358&doi=10.1109%2fTITS.2017.2759192&partnerID=40&md5=dbc1d98acdfbf3495d0af3e386addc71","Promoting the market of electric vehicles (EV) can be one of the most effective ways to deal with the increasing severity of air pollution. However, the behavior of EV users can be rather stochastic and the aggregated charging power may add pressure to urban power grid during peak hours. In this paper, a novel smart city modeling with combined EV traveling and charging network is formulated. To alleviate the potential contingency brought by stochastic EV charging, mandatory control from grid operator and different kinds of electricity pricing schemes are introduced. Finally, the comparison between existing EV charging control schemes and multi-area self-adaptive (MASA) pricing control is performed to point out the limitation of passive control imposed on users as well as the flexibility of MASA pricing scheme. The results demonstrate that MASA pricing with active EV participation serves as an effective and economical solution to the future smart city under complex transportation network and massive EV integration. © 2000-2011 IEEE.","Electric vehicle; MASA pricing; smart city; user behavior"
"Adaptive security for intelligent transport system applications",2018,"10.1109/MITS.2018.2806636","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85046456394&doi=10.1109%2fMITS.2018.2806636&partnerID=40&md5=b08aa2f55995d13f94c9948ca9a8d096","The transportation system is gradually migrating toward autonomous, electric and intelligent vehicles. Wireless-enabled vehicles along with infrastructure units on the road are connected with traffic management centers that use intelligent data analysis tools to efficiently manage city's traffic. However, such wireless connectivity can make the ITS networks vulnerable to security threats; thus, impacting the application's reliability. On the other hand, the use of robust security techniques could hamper applications' quality of service (QoS). To understand the interplay between these two conflicting requirements, this article reviews the security and QoS design challenges in the ITS aspect of smart cities. Using an experimental test-bed, we evaluate the standard compliant security processing delays, develop an on-line tool that presents detailed security benchmark results, and study the impact of security on QoS using simulation results. We also discuss how machine learning based adaptive signature verification techniques can enhance QoS in ITS. We further present future opportunities to optimize the security-QoS balance for ITS applications. © 2009-2012 IEEE.",
"Knowledge Aided Adaptive Localization via Global Fusion Profile",2018,"10.1109/JIOT.2017.2787594","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85040034907&doi=10.1109%2fJIOT.2017.2787594&partnerID=40&md5=42e887f84464957e695754eff8402d74","Indoor localization is becoming critical to empower Internet of Things for various applications, such as asset tracking, geolocation, and smart cities. Wi-Fi-based indoor localization using received signal strength (RSS) has drawn much attention over the past decade because it does not require extra infrastructure and specialized hardware. It is well known that the localization accuracy using RSS is rather susceptible to the changing environment. Localization by fusing multiple fingerprint functions of RSS is a promising strategy to overcome the above drawback. However, the existing fusion techniques cannot make full use of the intrinsic complementarity among multiple fingerprint functions. It also fails to exploit the knowledge obtained in the offline phase and thus shows low accuracy in the complex environment. This paper proposes a knowledge aided adaptive localization (KAAL) approach by using a global fusion profile (GFP) to mitigate the above shortcomings. First, we propose a GFP construction algorithm by minimizing position errors over all fingerprint functions with weight constraints in the offline phase. Based on the knowledge from GFP and the trained multiple fingerprint models, we then derive two KAAL algorithms, namely, multiple function averaging and optimal function selection, to achieve highly accurate localization results. Experimental results demonstrate that our proposed localization approach is superior to the existing methods both in simulated and real environments. © 2017 IEEE.","Global fusion profile (GFP); indoor localization; knowledge aided adaptive localization (KAAL); received signal strength (RSS); Wi-Fi"
"A vision of connected and intelligent transportation systems",2018,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043356004&partnerID=40&md5=fc93b0fa468d493e3d7daa03c02ed1ca","The paper takes a look at future of Intelligent Transportation System and how it would enable the vision of smart cities. It explores vision of a smart city where all the vehicles would be connected and autonomous. The paper analyses possibility of such a cooperative driving scenario, the contributing technologies and adaptive learning approaches based on reinforcement learning, deep learning and predictive analytics that would enable the vision. © IAEME Publication.","Connected Autonomous Vehicles; Intelligent Transportation System; Internet of Vehicles; Multi-agent systems; Reinforcement Learning"
"An integrated information lifecycle management framework for exploiting social network data to identify dynamic large crowd concentration events in smart cities applications",2018,"10.1016/j.future.2017.07.026","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85028348035&doi=10.1016%2fj.future.2017.07.026&partnerID=40&md5=06fcdd4534ca320b4abaccbfbb17dea9","With the current availability of an extreme diversity of data sources and services, emerging from the Internet of Things and Cloud domains, the challenge is shifted towards identifying intelligent, abstracted and adaptive ways of correlating and combining the various levels of information. The purpose of this work is to demonstrate such a combination, on one hand at the service level, through integrating smart cities platforms for user level data, and on the other hand at Complex Event Processing, Storage and Analytics capabilities together with Twitter data. The final goal is to identify events of interest to the user such as Large Crowd Concentration (LCC) in a given area, in order to enrich application level information with related event identification that can enable more sophisticated actions on behalf of that user. The identification is based on observation of Twitter activity peaks compared to historical data on a dynamic time and location of interest. The approach is validated through a two-month experiment in the city of Madrid, identifying LCCs in sporting events around two sports venues and analyzing various approaches with relation to the needed thresholds definition. © 2017 Elsevier B.V.","Analytics; Cloud computing; Event identification; Internet of things; Smart cities; Social networks"
"Definition of technological solutions based on the Internet of Things and Smart Cities paradigms for active and healthy ageing through cocreation",2018,"10.1155/2018/1949835","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041452680&doi=10.1155%2f2018%2f1949835&partnerID=40&md5=0ea4d5be28986e1f99645033dafcb4ff","Existing initiatives to improve physical, mental, and social condition of senior citizens, which in Europe fall under the name of Active and Healthy Ageing, are including technological paradigms as main driver for innovation uptake. Among these paradigms, Smart Cities and the Internet of Things are of utmost importance. However, these initiatives may benefit from unified visions, efforts, and frameworks when it comes to defining technological solutions that take the most of both paradigms.We have defined an iterative approach, which combines user centred design techniques, technological development approaches, and a multifaceted adaptation process, to define a solution for Active and Healthy Ageing that makes use of the two paradigms.The solution is being defined in the context of two research and innovation projects, City4Age and ACTIVAGE, during which a solution is going to be defined and evaluated in the city ofMadrid. Results show how Smart Cities and Internet of Things contribute to the solution, from a user (user needs and use cases) and a service delivery (technologies, architecture, and suppliers) perspective. In conclusion, we find the cocreation framework extremely useful for the Active and Health Ageing domain, and the proposed implementation of it is functioning, although there is room for improvement. Copyright © 2018 Alejandro Martín Medrano-Gil et al.",
"Data collection and upload under dynamicity in smart community Internet-of-Things deployments",2017,"10.1016/j.pmcj.2017.10.003","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85032447006&doi=10.1016%2fj.pmcj.2017.10.003&partnerID=40&md5=e8c50695328c664c95c39008d8209132","The Internet of Things has enabled new services to communities in many domains, e.g. smart healthcare, environmental awareness, and public safety. These services require timely and accurate event delivery, but such in-situ deployments are often limited by the coverage of sensing/communication infrastructures. In this paper we develop effective, scalable, and realistic data collection and upload solutions using mobile data collectors in community IoT systems. Specifically, we address the optimized upload planning problem, i.e. determine the optimal schedule for communication to enable timely data delivery under dynamicity in network connectivity, data characteristics/heterogeneity, and mobility. We develop a two-phase approach and associated policies, where an initial upload plan is generated offline with prior knowledge of networks and data, and a subsequent runtime adaptation alters the plan under multiple dynamics. To validate our approach, we designed and built SCALECycle, our mobile data collection platform, and deployed it in real communities in Rockville, MD and Irvine, CA. Measurements from these testbeds are used to drive extensive simulations. Experimental results indicate that compared with opportunistic operation, our two-phase approach using a judicious combination of policies can result in 30%–60% improvement in overall data utility, 30% reduction in collection delays, along with greater resilience to dynamicity and improved scalability. © 2017 Elsevier B.V.","Community; Data collection; Internet of Things; Mobility; Upload planning"
