Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
CitySpec: An Intelligent Assistant System for Requirement Specification in Smart Cities,Z. Chen; I. Li; H. Zhang; S. Preum; J. A. Stankovic; M. Ma,Vanderbilt University; University of Virginia; Columbia University; Dartmouth College; Columbia University; Vanderbilt University,2022 IEEE International Conference on Smart Computing (SMARTCOMP),14-Jul-22,2022,,,32,39,"An increasing number of monitoring systems have been developed in smart cities to ensure that a city's real-time operations satisfy safety and performance requirements. However, many existing city requirements are written in English with missing, inaccurate, or ambiguous information. There is a high demand for assisting city policy makers in converting human-specified requirements to machine-understandable formal specifications for monitoring systems. To tackle this limitation, we build CitySpec, the first intelligent assistant system for requirement specification in smart cities. To create CitySpec, we first collect over 1,500 real-world city requirements across different domains from over 100 cities and extract city-specific knowledge to generate a dataset of city vocabulary with 3,061 words. We also build a translation model and enhance it through requirement synthesis and develop a novel online learning framework with validation under uncertainty. The evaluation results on real-world city requirements show that CitySpec increases the sentence-level accuracy of requirement specification from 59.02 % to 86.64 %, and has strong adaptability to a new city and a new domain (e.g., F1 score for requirements in Seattle increases from 77.6 % to 93.75% with online learning).",2693-8340,978-1-6654-8152-6,10.1109/SMARTCOMP55677.2022.00020,NSF(grant numbers:CNS-1952096); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9821044,Requirement Specification;Intelligent Assistant;Monitoring;Smart City,Vocabulary;Adaptation models;Uncertainty;Smart cities;Conferences;Real-time systems;Safety,formal specification;learning (artificial intelligence);natural language processing,"CitySpec;intelligent assistant system;requirement specification;smart cities;monitoring systems;safety;performance requirements;existing city requirements;missing information;inaccurate, information;ambiguous information;city policy makers;human-specified requirements;machine-understandable formal specifications;1 world city requirements;500 real-world city requirements;100 cities;extract city-specific knowledge;city vocabulary;requirement synthesis",,2,,18,IEEE,14-Jul-22,,,IEEE,IEEE Conferences
Application of Mathematical Statistical Analysis in Neural Network Model Optimization,G. Du; J. Li,"School of Applied Mathematics, Xiamen University of Technology, Xiamen, China; School of Applied Mathematics, Xiamen University of Technology, Xiamen, China","2021 International Conference on Intelligent Transportation, Big Data & Smart City (ICITBS)",3-Sep-21,2021,,,769,772,"In order to solve the problem of uneven distribution of initial population caused by symbol coding in genetic neural network, this paper starts from the working principle of neural network and analyzes the influence of excitation function and system parameters on the output results by using mathematical statistics method. Then a two-stage combinatorial genetic algorithm optimization model is proposed to find the optimal combination of S-type function and RBF function in the network, so that the unconventional nodes can be adjusted in the process of back propagation. Through the simulation test, it is proved that the scheme makes full use of the nonlinear characteristics of various excitation functions, which is conducive to improving the training speed of BP neural network and the convergence speed and prediction accuracy of the model.",,978-1-6654-4854-3,10.1109/ICITBS53129.2021.00192,Xiamen University of Technology; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9526090,BP neural network;GA;mathematical statistical analysis;excitation function,Adaptation models;Neural networks;Predictive models;Approximation algorithms;Prediction algorithms;Encoding;Mathematical model,backpropagation;genetic algorithms;radial basis function networks;statistical analysis,two-stage combinatorial genetic algorithm optimization model;excitation functions;BP neural network;mathematical statistical analysis;neural network model optimization;symbol coding;genetic neural network;system parameters;uneven distribution;S-type function;RBF function,,,,8,IEEE,3-Sep-21,,,IEEE,IEEE Conferences
High-Performance Matrix Multiplication on the New Generation Shenwei Processor,L. Xu; H. An; J. Chen; P. Zhang,"School of Computer Science and Technology University of Science and Technology of China, Hefei, China; School of Computer Science and Technology University of Science and Technology of China, Hefei, China; School of Computer Science and Technology University of Science and Technology of China, Hefei, China; School of Computer Science and Technology University of Science and Technology of China, Hefei, China","2022 IEEE 24th Int Conf on High Performance Computing & Communications; 8th Int Conf on Data Science & Systems; 20th Int Conf on Smart City; 8th Int Conf on Dependability in Sensor, Cloud & Big Data Systems & Application (HPCC/DSS/SmartCity/DependSys)",28-Mar-23,2022,,,894,903,"As a critical operation in numerical computing, matrix multiplication is widely used in many high-performance applications. The new generation Shenwei processor is the newest many-core processor with powerful computing capacity, thus it's necessary to enable highly efficient matrix multiplication on it. In this paper, we present a detailed implementation of double-precision matrix multiplication on Shenwei processor and further perform deep optimizations in terms of both memory access and computing. We employ a three-level task partitioning scheme mapping blocked matrix multiplication to each mem-ory hierarchy to improve computational parallelism and data reusability. And the dual broadcasting algorithm enables efficient parallel computing on chip. For further optimization, we present a three-level latency hiding strategy to bridge the performance gap between computing and memory access, where the hybrid data prefetch effectively hides DMA memory access and RMA communication costs. And the adaptive blocking algorithm is proposed for sake of the generality of algorithms towards various matrix sizes and shapes. High-performance matrix multiplication is highly correlated with the compute kernel, and we propose the register-buffering instruction scheduling with latency hiding strategy to maximize pipeline efficiency. The experiments show that the performance of our algorithm can reach 2 TFLOPS at large scales, near the theoretical peak performance. And the hybrid prefetch can improve performance by 82 %, while the adaptive blocking not only improves performance but also smoothes the performance jitter of irregular matrix multi-plications. The compute kernel with instruction scheduling is highly optimized and can achieve more than 380% performance improvement.",,979-8-3503-1993-4,10.1109/HPCC-DSS-SmartCity-DependSys57074.2022.00145,National Natural Science Foundation of China(grant numbers:62102389); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10074756,parallel algorithm;Shenwei many-core proces-sor;dense computing;matrix multiplication;GEMM,Bridges;Costs;Processor scheduling;Prefetching;Parallel processing;Jitter;Broadcasting,mathematics computing;matrix multiplication;multiprocessing systems;parallel algorithms;processor scheduling,adaptive blocking algorithm;computational parallelism;data reusability;deep optimizations;double-precision matrix multiplication;dual broadcasting algorithm;high-performance matrix multiplication;hybrid data prefetching;latency hiding strategy;many-core processor;memory access;new generation Shenwei processor;numerical computing;register-buffering instruction scheduling;three-level task partitioning scheme mapping,,,,30,IEEE,28-Mar-23,,,IEEE,IEEE Conferences
When Skeleton Meets Appearance: Adaptive Appearance Information Enhancement for Skeleton Based Action Recognition,S. Wang; L. Zhou; Y. Chen; J. Huo; J. Wang,"National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China; National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China; National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China; Army Medical University, NCO School of PLA; National Laboratory of Pattern Recognition, Institute of Automation, Chinese Academy of Sciences, Beijing, China",2022 IEEE International Conference on Multimedia and Expo (ICME),26-Aug-22,2022,,,1,6,"Skeleton-based action recognition methods which utilize graph convolution networks (GCNs) have achieved remark-able success in recent years. However, action recognizer can be easily confused by the ambiguity caused by different actions with similar skeleton sequences when only skeleton data is trained. Introducing appearance information can effectively eliminate the ambiguity. Based on this, we introduce a two-stream network for action recognition. One trained on RGB images extracts appearance information. The other trained on skeleton data models motion information and adaptively captures appearance information of action areas at action-related intervals via a specially tailored attention mechanism. Our architecture is trained and evaluated on two large-scale datasets: NTU RGB+D and NTU RGB+D 120, and a small scale human-object interaction dataset Northwestern-UCLA. Experiment results verify the effectiveness of our method and the performance of our method exceeds the state-of-the-art with a significant margin.",1945-788X,978-1-6654-8563-0,10.1109/ICME52920.2022.9859589,"Key-Area Research and Development Program of Guangdong Province(grant numbers:2021B0101410003); National Natural Science Foundation of China(grant numbers:62006230,62076235,61976210,U21B2043); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9859589,Action recognition;skeleton data;RGB images;attention,Image recognition;Adaptive systems;Convolution;Streaming media;Skeleton;Data models;Data mining,feature extraction;image colour analysis;image motion analysis;image recognition;image representation;image sensors;image sequences;learning (artificial intelligence);object recognition;video signal processing,skeleton meets appearance;adaptive appearance information enhancement;skeleton based action recognition;skeleton-based action recognition methods;graph convolution networks;remark-able success;action recognizer;similar skeleton sequences;two-stream network;RGB images extracts appearance information;skeleton data models motion information;action areas;action-related intervals;scale human-object interaction dataset Northwestern-UCLA,,,,21,IEEE,26-Aug-22,,,IEEE,IEEE Conferences
From City Logistics to a Merger of Smart Cities and Smart Logistics,M. Azari; F. Jawab; J. Arif; Y. Khaoua; A. El Jaouhari; H. Moustabchir,"Laboratory of Technologies and Industrial Services, Superior School of Technology of Fez Sidi Mohamed Ben Abdellah University, Fez, Morocco; Laboratory of Technologies and Industrial Services, Superior School of Technology of Fez Sidi Mohamed Ben Abdellah University, Fez, Morocco; Laboratory of Technologies and Industrial Services, Superior School of Technology of Fez Sidi Mohamed Ben Abdellah University, Fez, Morocco; Laboratory of Technologies and Industrial Services, Superior School of Technology of Fez Sidi Mohamed Ben Abdellah University, Fez, Morocco; Laboratory of Technologies and Industrial Services, Superior School of Technology of Fez Sidi Mohamed Ben Abdellah University, Fez, Morocco; Laboratory of Systems Engineering and Applications, National School of Applied Sciences of Fez, Sidi Mohamed Ben Abdellah University, Fez, Morocco",2022 14th International Colloquium of Logistics and Supply Chain Management (LOGISTIQUA),16-Nov-22,2022,,,1,5,"The purpose of this article is to explore the evolution of city logistics in order to contribute to the creation of sustainable and livable cities. To improve urban living circumstances, a balance between economic growth and environmental and security preservation must be achieved. Sustainable logistics management has emerged as a major objective for municipal operations. Smart cities have grown into a technology- and data-driven paradigm for urban sustainability as a result of the invasion and independence of new technologies. To accomplish these goals, it is realistic to predict that smart cities will continue to advance in the domain of smart city logistics, a critical component of this game-changing shift. Simultaneously, intelligent logistics contributes to economic growth, the enhancement of human life quality, and the efficient use of economic resources; by enabling flexibility, adaptation, and competitiveness in the context of the creation of a digital society.",2166-7373,978-1-6654-7418-4,10.1109/LOGISTIQUA55056.2022.9938020,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9938020,City Logistics;Smart City;Smart Logistics;Sustainable Logistics;Sustainable Urban Logistics;Challenges and Opportunities,Economics;Technological innovation;Systematics;Supply chain management;Smart cities;Transportation;Telephone sets,logistics;sustainable development;town and country planning,economic growth;intelligent logistics;livable cities;smart cities;smart city logistics;smart logistics;sustainable cities;sustainable logistics management;urban living circumstances;urban sustainability,,,,25,IEEE,16-Nov-22,,,IEEE,IEEE Conferences
A Data Processing Pipeline For Cyber-Physical Risk Assessments Of Municipal Supply Chains,G. A. Weaver,"University of Illinois at Urbana-Champaign, Urbana, Illinois, USA",2021 Winter Simulation Conference (WSC),23-Feb-22,2021,,,1,12,"Smart city technologies promise reduced congestion by optimizing transportation movements. Increased connectivity, however, may increase the attack surface of a municipality's critical functions. Increased supply chain attacks (up nearly 80 % in 2019) and municipal ransomware attacks (up 60 % in 2019) motivate the need for holistic approaches to risk assessment. Therefore, we present a methodology to quantify the degree to which supply-chain movements may be observed or disrupted via compromised smart-city devices. Our data-processing pipeline uses publicly available datasets to model intermodal commodity flows within and surrounding a municipality. Using a hierarchy tree to adaptively sample spatial networks within geographic regions of interest, we bridge the gap between grid- and network-based risk assessment frameworks. Results based on fieldwork for the Jack Voltaic exercises sponsored by the Army Cyber Institute demonstrate our approach on intermodal movements through Charleston, SC and San Diego, CA.",1558-4305,978-1-6654-3311-2,10.1109/WSC52266.2021.9715355,U.S. Military Academy(grant numbers:W911NF-20-1-0234); U.S. Department of Homeland Security(grant numbers:2015-ST-061-CIRC01); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9715355,,Adaptation models;Smart cities;Surveillance;Soft sensors;Supply chains;Pipelines;Transportation,cyber-physical systems;risk management;smart cities;supply chain management,municipality;increased supply chain attacks;holistic approaches;supply-chain movements;compromised smart-city devices;data-processing pipeline;adaptively sample spatial networks;network-based risk assessment frameworks;Army Cyber Institute;intermodal movements;data processing pipeline;Cyber-physical risk assessments;municipal supply chains;smart city technologies;transportation movements;increased connectivity;attack surface,,,,39,USGov,23-Feb-22,,,IEEE,IEEE Conferences
Thalassemia Prediction using Machine Learning Approaches,A. Devanath; S. Akter; P. Karmaker; A. Sattar,"Department of Computer Science & Engineering, Daffodil International University, Daffodil Smart City, Dhaka; Department of Computer Science & Engineering, Daffodil International University, Daffodil Smart City, Dhaka; Department of Computer Science & Engineering, Daffodil International University, Daffodil Smart City, Dhaka; Department of Computer Science & Engineering, Daffodil International University, Daffodil Smart City, Dhaka",2022 6th International Conference on Computing Methodologies and Communication (ICCMC),13-Apr-22,2022,,,1166,1174,"Thalassemia is one kind of genetic blood disorder, which caused if the human body cannot produce sufficient hemoglobin. Hemoglobin known to be a very common essential part in anyone's body. RBC’s of the human body do not function efficiently if there is any deficiency of hemoglobin. A small amount of healthy red blood cells circulates in the blood. The oxygen carried by red blood cells used to produce glucose in the cells that used to keep our body properly active. Due to the lack of sufficient healthy RBCs, sufficient oxygen cannot be delivered to every cell of the body, which can be a reason to cause a person to anemia that is responsible to damage organs and lead one to death. In this research, predicting the existence of Thalassemia with ML, an important part of AI has been proposed. Very popular ML algorithms have been implemented on the processed dataset. K-Nearest Neighbor (kNN), Logistic Regression, Support Vector Machine (SVM), Naïve Bayes, Random Forest, Adaptive Boosting (ADA Boosting), Xgboost, Decision Tree, Multilayer Perceptron (MLP) And Gradient Boosting classifier. In this study, out of ten algorithms, ADABOOST algorithm gave the greatest output, which related to accuracy, and it was 100%.",,978-1-6654-1028-1,10.1109/ICCMC53470.2022.9753833,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9753833,Machine learning;Thalassemia;kNN;Logistic Regression;Naïve Bayes;Random Forest;Decision Tree;Support Vector Machine;AdaBoosting;XGBoost,Machine learning algorithms;Red blood cells;Support vector machine classification;Multilayer perceptrons;Prediction algorithms;Boosting;Classification algorithms,blood;cellular biophysics;decision support systems;decision trees;diseases;learning (artificial intelligence);medical computing;multilayer perceptrons;patient diagnosis;pattern classification;regression analysis;support vector machines,common essential part;human body;healthy red blood cells circulates;sufficient healthy RBCs;sufficient oxygen;popular ML algorithms;Support Vector Machine;Thalassemia prediction;Machine learning approaches;genetic blood disorder;sufficient hemoglobin,,,,14,IEEE,13-Apr-22,,,IEEE,IEEE Conferences
Dynamic Semantic Modeling of Structural Data Sources,H. Chu; W. Wu; W. Mayer; D. Cheng; H. -Y. Zhang; Z. Feng,"College of Informatics, Huazhong Agricultural University, Wuhan, China; College of Informatics, Huazhong Agricultural University, Wuhan, China; Industrial AI Research Centre, University of South Australia, Mawson Lakes, SA, Australia; College of Computer Science and Engineering, Guangxi Normal University, Guilin, China; College of Informatics, Huazhong Agricultural University, Wuhan, China; College of Informatics, Huazhong Agricultural University, Wuhan, China","2022 IEEE 24th Int Conf on High Performance Computing & Communications; 8th Int Conf on Data Science & Systems; 20th Int Conf on Smart City; 8th Int Conf on Dependability in Sensor, Cloud & Big Data Systems & Application (HPCC/DSS/SmartCity/DependSys)",28-Mar-23,2022,,,74,81,"A semantic model of a data source is a represen-tation of the entities and relationships contained in the data. Building semantic models is a prerequisite for automatically publishing data to a knowledge graph. However, constructing these semantic models is a complex process requiring consid-erable manual effort and a high potential for errors. Several approaches have been proposed for automatically identifying semantic models of data sources. However, as the schemata of data sources change, the corresponding semantic models may require amendments. We propose a dynamic semantic modeling approach whereby the semantic model of a data source can be adapted automatically as data sources change. We show that our incremental approach outperforms state-of-the-art systems by an average of 7.4% in the F1 score and that it is orders of magnitude faster than constructing a semantic model from scratch.",,979-8-3503-1993-4,10.1109/HPCC-DSS-SmartCity-DependSys57074.2022.00044,"National Natural Science Foundation of China(grant numbers:62076041,61806027); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10074735,semantic models;semantic web;linked data;ontology;knowledge graph,Adaptation models;Publishing;Soft sensors;Semantics;Manuals;Knowledge graphs;Data models,graph theory;image representation;semantic networks,building semantic models;corresponding semantic models;data source;data sources change;dynamic semantic modeling approach;semantic model;structural data sources,,,,12,IEEE,28-Mar-23,,,IEEE,IEEE Conferences
Research on trajectory tracking control of mechanical motion based on convolution neural network,G. Zheng; L. Ying; L. Da; Y. Sun; M. Sun,"Qingzhou High-Tech Institute, Qing Zhou, China; Qingzhou High-Tech Institute, Qing Zhou, China; Qingzhou High-Tech Institute, Qing Zhou, China; Qingzhou High-Tech Institute, Qing Zhou, China; Qingzhou High-Tech Institute, Qing Zhou, China","2021 International Conference on Intelligent Transportation, Big Data & Smart City (ICITBS)",3-Sep-21,2021,,,872,877,"In order to better improve the effect of mechanical motion trajectory tracking control and ensure the quality and safety of mechanical operation, a mechanical motion trajectory tracking control method based on convolution neural network is proposed. In the process of mechanical motion trajectory tracking control, due to the influence of small disturbance piecewise linear error, the mechanical system will produce multivariable nonlinear motion phenomenon in the operation process. Boundary layer tracking error is easy to occur. In order to solve the above problem, the convolution neural network is used to optimize the mechanical trajectory tracking control algorithm, and the simulation model of mechanical motion environment is established. The spatial coordinates of the trajectory are abstracted as the virtual world of genetic population, and the spatial grid structure characteristics are obtained. According to the matching conditions and parameters of convolution neural network, an error tracking integral term is designed and improved. By accurately tracking the mechanical trajectory, the accuracy of path planning and autonomous positioning is effectively improved. The experimental results show that the control method based on convolution neural network has the advantages of fast convergence speed, high accuracy and high calculation accuracy.",,978-1-6654-4854-3,10.1109/ICITBS53129.2021.00216,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9526175,convolution neural network;mechanical motion;trajectory;Tracking control,Fuzzy control;Trajectory tracking;Convolution;Smart cities;Neural networks;Sociology;Process control,adaptive control;control system synthesis;genetic algorithms;mobile robots;motion control;neural nets;nonlinear control systems;path planning;piecewise linear techniques;position control;robust control;tracking;trajectory control,multivariable nonlinear motion phenomenon;boundary layer tracking error;convolution neural network;mechanical trajectory tracking control algorithm;mechanical motion environment;mechanical operation;mechanical motion trajectory tracking control method;mechanical system,,,,20,IEEE,3-Sep-21,,,IEEE,IEEE Conferences
Green Communication Systems in IOT-Enabled Smart Cities via Wavefront Multiplexing Schemes,H. -G. Yeh; D. C. D. Chang,"Electrical Engineering Department, California State University, Long Beach; Spatial Digital Systems, Inc",2021 IEEE 7th World Forum on Internet of Things (WF-IoT),9-Nov-21,2021,,,930,934,"Many cities are adapting to new technology and advanced communication networks to update and improve infrastructure, such as public utilities, transportation, and other services. A green communication scheme using an orthogonal wavefront (WF) multiplexing scheme spatially combined with orthogonal frequency-division Multiple Access (OFDMA) techniques forms a spatial WF OFDMA transceiver. This WF OFDMA transceiver is proposed for smart city applications, including both fixed and mobile internet of things (IOT). The WF multiplexing and de- multiplexing technique serves as the preprocessing and postprocessing method of the transceiver. With coordinated multiple point forward transmission, this system establishes a communication network which can be applied to multiple access points (APs) with down links to a single mobile unit (MU) or multiple MUs either in mobile or stationary environment. These MUs can be IOT based mobile shopping systems, smart mobile services, mobile traffic controls, etc.}{Although signals received are non-coherently due to different distances between APs and MUs in a city, they can be compensated and coherently combined via adaptive equalizers at MUs periodically in a mobile environment. This is achieved by using pilot signals with an optimization method at the MU. Moreover, the required effective equivalent isotropically radiated power (EIRP) from APs to the MUs is significantly reduced due to multiple non-coherent transmission. Accordingly, the interference to adjacent frequency bands’ signals will be low. This green communication network can also be applied to the MUs staying in a stationary environment with initial setting only on fixed equalizers at MUs.",,978-1-6654-4431-6,10.1109/WF-IoT51360.2021.9595249,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9595249,orthogonal frequency-division multiple access (OFDMA);green communications;wavefront multiplexing;optimization,Smart cities;OFDM;Green products;Transportation;Optimization methods;Interference;Traffic control,adaptive equalisers;demultiplexing;frequency division multiple access;green computing;Internet of Things;mobile radio;multiplexing;OFDM modulation;optimisation;radio transceivers;radiofrequency interference;smart cities,advanced communication networks;public utilities;orthogonal wavefront multiplexing scheme;spatial WF OFDMA transceiver;orthogonal frequency-division multiple access techniques;mobile Internet of Things;demultiplexing technique;postprocessing method;coordinated multiple point;multiple access points;stationary environment;smart mobile services;mobile traffic controls;adaptive equalizers;mobile environment;green communication network;green communication systems;IOT-enabled smart cities;effective equivalent isotropically radiated power;fixed Internet of Things;single mobile unit;multiple MU;IoT based mobile shopping systems;optimization method;multiple noncoherent transmission;adjacent frequency band signal interference;fixed equalizers;WF multiplexing techniques;coordinated multiple point forward transmission;pilot signals,,,,33,IEEE,9-Nov-21,,,IEEE,IEEE Conferences
Hybrid Service Function Chains Dynamic Deployment in Multi-Domain Edge Cloud Networks,S. Zhang; B. Wang; Q. Huang; Y. Wu; R. Xu; K. Wang; X. Zhang,"The State Key Laboratory of Automotive Safety and Energy, Tsinghua University; Beijing University of Posts and Telecommunications; Communication University of China; Beijing University of Posts and Telecommunications; The State Key Laboratory of Automotive Safety and Energy, Tsinghua University; Daimler Greater China Ltd, R&D China; The State Key Laboratory of Automotive Safety and Energy, Tsinghua University","2022 IEEE 24th Int Conf on High Performance Computing & Communications; 8th Int Conf on Data Science & Systems; 20th Int Conf on Smart City; 8th Int Conf on Dependability in Sensor, Cloud & Big Data Systems & Application (HPCC/DSS/SmartCity/DependSys)",28-Mar-23,2022,,,627,634,"As the network function virtualization (NFV) tech-nology is introduced, there is an expanding number of Internet-of-Things (IoT) mobile customers leveraging virtual network services in edge cloud networks. NFVs can be connected in a certain order to create a service function chain (SFC), also known as a SF chain. Owing to the large amount of service requests from IoT devices attempting to access their communication networks from anywhere at any time, the requirement for dynamic and adaptive deployment of SFCs to accommodate dynamic changes in service requests is a major challenge today. In this paper, the dynamic deployment of hybrid SFCs in multi-domain edge cloud networks is addressed with the optimisation objective of minimising the total cost. First, we propose an orchestration approach for hybrid SFCs based on splitting and aggregating policies. Therefore, aiming to balance GCN performance and complexity, we introduce an efficient hybrid SFC dynamic de-ployment algorithm, GCN-P-DRL. With extensive experimental evaluation, Our proposed algorithm attains the best performance in most metrics, with a 15.91% improvement in acceptance ratio and a 14.96% reduction in average delay when comparing to the available most advanced solutions.",,979-8-3503-1993-4,10.1109/HPCC-DSS-SmartCity-DependSys57074.2022.00110,National Natural Science Foundation of China(grant numbers:62273198); ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10074740,Network Function Virtualisation;Service Function Chain;Dynamic Deployment,Substrates;Cloud computing;Costs;Manganese;Virtual links;Heuristic algorithms;Vehicle dynamics,cloud computing;Internet of Things;network function virtualisation;software defined networking;virtualisation,communication networks;dynamic changes;efficient hybrid SFC dynamic deployment algorithm;GCN-P-DRL;hybrid service function chains dynamic deployment;Internet-of-Things mobile customers;multidomain edge cloud networks;network function virtualization tech-nology;NFV;service function chain;service requests;SF chain;virtual network services,,,,,IEEE,28-Mar-23,,,IEEE,IEEE Conferences
Firewall Management: Rapid Anomaly Detection,C. Lorenz; B. Schnor,"Institute of Computer Science, University of Potsdam, Potsdam, Germany; Institute of Computer Science, University of Potsdam, Potsdam, Germany","2022 IEEE 24th Int Conf on High Performance Computing & Communications; 8th Int Conf on Data Science & Systems; 20th Int Conf on Smart City; 8th Int Conf on Dependability in Sensor, Cloud & Big Data Systems & Application (HPCC/DSS/SmartCity/DependSys)",28-Mar-23,2022,,,1465,1472,"The detection of anomalies in large firewall rule sets is a commonly agreed challenge. Several approaches have been proposed in literature but have not been adapted broadly due to their limited performance. In this work, we present an approach that adapts the concept of Header Space Analysis (HSA) to the static analysis of firewall rule sets. The proposed Domain oriented Header Space Analysis (DHSA) enables a domain-specific modeling and the characterization of anomalies which, in turn, can be transferred to classic HSA. Hence, the approach benefits from HSA's efficient solving techniques. Our evaluation demonstrates the scalability of our approach checking very large realistic rule sets within few seconds. In comparison with other state of the art tools from literature, our approach shows at least 115-fold performance gain for real world workloads.",,979-8-3503-1993-4,10.1109/HPCC-DSS-SmartCity-DependSys57074.2022.00226,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10074815,Firewall;packet filter;formal verification;policy anomaly;security management,Analytical models;Adaptation models;Firewalls (computing);Scalability;Static analysis;Performance gain;Benchmark testing,authorisation;computer network security;firewalls;program diagnostics;security of data,approach benefits;classic HSA;commonly agreed challenge;Domain oriented Header Space Analysis;domain-specific modeling;firewall management;firewall rule sets;HSA's efficient solving techniques;rapid anomaly detection;realistic rule sets;static analysis,,1,,29,IEEE,28-Mar-23,,,IEEE,IEEE Conferences
A Predictive Model of COVID-19 mRNA Vaccine Reactivity based on Dual Attention for Federated Learning Scenarios,M. Ge; H. Yang; X. Ming; K. Xiang,"University of Electronic Science and Technology of China, Chengdu, China; University of Electronic Science and Technology of China, Chengdu, China; Chengdu Sport University, Chengdu, China; University of Electronic Science and Technology of China, Chengdu, China","2022 IEEE 24th Int Conf on High Performance Computing & Communications; 8th Int Conf on Data Science & Systems; 20th Int Conf on Smart City; 8th Int Conf on Dependability in Sensor, Cloud & Big Data Systems & Application (HPCC/DSS/SmartCity/DependSys)",28-Mar-23,2022,,,1480,1486,"The base reactivity of the mRNA sequence has a significant impact on the effectiveness of the mRNA vaccine in fighting against the pandemic of COVID-19. The annotation of mRNA sequence reactivity value is a time-consuming and labor-intensive work, which belongs to the private digital assets of each medical institution. It is not practical to train a predictive model by pooling private data from various parties. Fortunately, federated learning techniques can serve to collaboratively train a predictive model among medical institutions while preserving respective digital assets. However, due to the scarcity of data from each participant, conventional sequential prediction mod-els often fail to perform well. To overcome such a challenge, we propose a reactivity value prediction model based on both the self-attention and the convolutional attention mechanisms only requiring a small dataset of labeled samples. Inspired by BERT, we first train a self-attention feature extraction model through self-supervision using both labeled and unlabeled mRNA samples. In this way, the information of mRNA in the semantic space is deeply mined. Then, a convolutional attention block follows the self-attention block, to extract the attention matrix from the base-pair probability matrix and adjacency matrix. By doing so, the attention matrix can compensate for the insensitivity of the self-attention mechanism to the spatial information of mRNA. By using the Open Vaccine RNA database, experiments show that our prediction model for unseen mRNA has a better performance than other state-of-the-art deep learning models that are used to process gene sequences. Further ablation experiments demonstrate that the existence of the dual attention mechanism reduces the risk of overfitting, resulting in an excellent generalization capability of our model.",,979-8-3503-1993-4,10.1109/HPCC-DSS-SmartCity-DependSys57074.2022.00228,"National Natural Science Foundation of China(grant numbers:62072081,62072078,U2033212); ",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10074723,Deep Learning;Attention Mechanism;Feder-ated Learning;Digital Assets,Deep learning;COVID-19;Adaptation models;Federated learning;RNA;Semantics;Predictive models,convolutional neural nets;deep learning (artificial intelligence);diseases;epidemics;feature extraction;learning (artificial intelligence);probability;RNA,adjacency matrix;attention matrix;base reactivity;base-pair probability matrix;conventional sequential prediction mod-els;convolutional attention block;convolutional attention mechanisms;COVID-19 mRNA Vaccine reactivity;dual attention mechanism;federated learning scenarios;labeled mRNA samples;medical institution;mRNA sequence reactivity value;predictive model;private digital assets;reactivity value prediction model;respective digital assets;self-attention block;self-attention feature extraction model;self-attention mechanism;state-of-the-art deep learning models;unlabeled mRNA samples;unseen mRNA,,,,19,IEEE,28-Mar-23,,,IEEE,IEEE Conferences
